cert,name,state,city,method,pe_date,overall,assets_k,inv,svc,file_id,svc_gap,in_old_universe
12299,"SouthStar Bank, S.S.B.",TX,MOULTON,Intermediate Small Bank Evaluation,02/01/2026,Satisfactory,1264496.0,,,2025/12299_250818.PDF,False,False
9176,Apex Bank,TN,CAMDEN,Intermediate Small Bank Evaluation,10/01/2025,Satisfactory,1262637.0,,,2025/9176_250303.PDF,False,False
26395,MutualOne Bank,MA,FRAMINGHAM,Intermediate Small Bank Evaluation,11/01/2025,Satisfactory,1260426.0,,,2025/26395_250428.PDF,False,False
21122,Bridgeview Bank Group,IL,BRIDGEVIEW,Intermediate Small Bank Evaluation,01/01/2019,Satisfactory,1260397.0,High Satisfactory,High Satisfactory,2018/21122_180709.PDF,False,False
11236,Horicon Bank,WI,HORICON,Intermediate Small Bank Evaluation,12/01/2023,Satisfactory,1251474.0,,,2023/11236_230410.PDF,False,False
59074,Bank of Bird-in-Hand,PA,BIRD IN HAND,Intermediate Small Bank Evaluation,12/01/2023,Satisfactory,1241916.0,,,2023/59074_230814.PDF,False,False
19850,West Gate Bank,NE,LINCOLN,Intermediate Small Bank Evaluation,03/01/2024,Satisfactory,1241151.0,,,2023/19850_231106.PDF,False,False
5615,Chambers Bank,AR,DANVILLE,Intermediate Small Bank Evaluation,12/01/2022,Satisfactory,1239937.0,,,2022/5615_220621.PDF,False,False
24540,Bank of New England,NH,SALEM,Intermediate Small Bank Evaluation,06/01/2023,Satisfactory,1234978.0,,,2022/24540_221114.PDF,False,False
22444,INLAND BANK & TRUST,IL,OAK BROOK,Intermediate Small Bank Evaluation,05/01/2023,Satisfactory,1232506.0,,,2022/22444_221128.PDF,False,False
19215,Benchmark Bank,TX,PLANO,Intermediate Small Bank Evaluation,05/01/2024,Satisfactory,1224531.0,,,2023/19215_230515.PDF,False,False
14240,Northway Bank,NH,BERLIN,Intermediate Small Bank Evaluation,06/01/2023,Outstanding,1221074.0,,,2022/14240_221128.PDF,False,False
58722,Meadows Bank,NV,LAS VEGAS,Intermediate Small Bank Evaluation,07/01/2024,Satisfactory,1209800.0,,,2024/58722_240304.PDF,False,False
23041,Bank of the Pacific,WA,ABERDEEN,Intermediate Small Bank Evaluation,01/01/2024,Satisfactory,1207740.0,,,2023/23041_230821.PDF,False,False
18200,Dime Bank,CT,NORWICH,Large Bank Evaluation,05/01/2026,Satisfactory,1204960.0,High Satisfactory,High Satisfactory,2025/18200_251112.PDF,False,False
30011,Prudential Bank,PA,PHILADELPHIA,Intermediate Small Bank Evaluation,09/01/2021,Satisfactory,1203999.0,High Satisfactory,High Satisfactory,2021/30011_210329.PDF,False,False
10618,BTC Bank,MO,BETHANY,Intermediate Small Bank Evaluation,01/01/2025,Satisfactory,1198300.0,,,2024/10618_240819.PDF,False,False
58,United Bank,AL,ATMORE,Intermediate Small Bank Evaluation,11/01/2023,Outstanding,1197030.0,,,2023/58_230213.PDF,False,False
1060,Wood & Huston Bank,MO,MARSHALL,Intermediate Small Bank Evaluation,11/01/2025,Satisfactory,1194541.0,,,2025/1060_250714.PDF,False,False
90206,Greenfield Savings Bank,MA,GREENFIELD,Intermediate Small Bank Evaluation,05/01/2025,Outstanding,1193277.0,,,2024/90206_241216.PDF,False,False
17509,First State Bank of the Florida Keys,FL,KEY WEST,Intermediate Small Bank Evaluation,06/01/2024,Satisfactory,1192712.0,,,2023/17509_231030.PDF,False,False
58626,GBank,NV,LAS VEGAS,Intermediate Small Bank Evaluation,10/01/2025,Needs to Improve,1186200.0,,,2025/58626_250512.PDF,False,False
1365,Peoples Bank and Trust Company,KS,MCPHERSON,Intermediate Small Bank Evaluation,02/01/2025,Satisfactory,1185096.0,,,2024/1365_241007.PDF,False,False
34401,Fortis Private Bank,CO,DENVER,Intermediate Small Bank Evaluation,08/01/2023,Satisfactory,1183143.0,,,2023/34401_230403.PDF,False,False
57095,Dogwood State Bank,NC,RALEIGH,Intermediate Small Bank Evaluation,03/01/2024,Satisfactory,1175114.0,,,2023/57095_230620.PDF,False,False
16546,JD Bank,LA,JENNINGS,Intermediate Small Bank Evaluation,04/01/2024,Satisfactory,1169968.0,,,2023/16546_231030.PDF,False,False
3182,MapleMark Bank,TX,DALLAS,Intermediate Small Bank Evaluation,12/01/2024,Satisfactory,1168141.0,,,2024/3182_240708.PDF,False,False
8892,SULLIVAN BANK,MO,SULLIVAN,Intermediate Small Bank Evaluation,07/01/2025,Satisfactory,1167708.0,,,2025/8892_250310.PDF,False,False
58739,Texas Security Bank,TX,DALLAS,Intermediate Small Bank Evaluation,07/01/2025,Satisfactory,1165137.0,,,2025/58739_250224.PDF,False,False
58060,First General Bank,CA,ROWLAND HEIGHTS,Intermediate Small Bank Evaluation,04/01/2024,Outstanding,1162607.0,,,2023/58060_231204.PDF,False,False
18194,Ascend Bank,CT,GUILFORD,Intermediate Small Bank Evaluation,09/01/2025,Satisfactory,1161835.0,,,2025/18194_250310.PDF,False,False
34934,Union Bank,NC,GREENVILLE,Intermediate Small Bank Evaluation,05/01/2022,Satisfactory,1158054.0,High Satisfactory,High Satisfactory,2021/34934_211116.PDF,False,False
58013,Two Rivers Bank & Trust,IA,BURLINGTON,Intermediate Small Bank Evaluation,04/01/2026,Satisfactory,1147776.0,,,2025/58013_251119.PDF,False,False
14578,Farmers State Bank,IN,LAGRANGE,Intermediate Small Bank Evaluation,02/01/2024,Satisfactory,1144127.0,,,2023/14578_231002.PDF,False,False
22876,Southwest Missouri Bank,MO,CARTHAGE,Intermediate Small Bank Evaluation,10/01/2024,Satisfactory,1136766.0,,,2024/22876_240624.PDF,False,False
34812,GrandSouth Bank,SC,GREENVILLE,Intermediate Small Bank Evaluation,11/01/2021,Satisfactory,1136089.0,High Satisfactory,High Satisfactory,2021/34812_210621.PDF,False,False
34998,First IC Bank,GA,DORAVILLE,Intermediate Small Bank Evaluation,02/01/2024,Satisfactory,1134982.0,,,2023/34998_230911.PDF,False,False
35014,nbkc bank,KS,LEAWOOD,Strategic Plan Evaluation,08/01/2026,Satisfactory,1134324.0,,,2025/35014_250519.PDF,False,False
8878,State Bank & Trust Company,MS,GREENWOOD,Intermediate Small Bank Evaluation,11/01/2018,Outstanding,1132767.0,High Satisfactory,Outstanding,2018/08878_180430.PDF,False,False
31223,First Harrison Bank,IN,CORYDON,Intermediate Small Bank Evaluation,11/01/2023,Satisfactory,1129754.0,,,2023/31223_230612.PDF,False,False
20156,Kirkpatrick Bank,OK,EDMOND,Intermediate Small Bank Evaluation,08/01/2023,Satisfactory,1129528.0,,,2023/20156_230327.PDF,False,False
2832,First Bank of Alabama,AL,TALLADEGA,Intermediate Small Bank Evaluation,05/01/2026,Satisfactory,1124896.0,,,2025/2832_251103.PDF,False,False
28788,Sturdy Savings Bank,NJ,STONE HARBOR,Large Bank Evaluation,08/01/2025,Satisfactory,1121383.0,High Satisfactory,High Satisfactory,2025/28788_250306.PDF,False,False
33492,Crescent Bank,LA,NEW ORLEANS,Strategic Plan Evaluation,10/01/2025,Satisfactory,1121005.0,,,2025/33492_250421.PDF,False,False
7461,Centric Bank,PA,HARRISBURG,Intermediate Small Bank Evaluation,06/01/2021,Satisfactory,1117496.0,High Satisfactory,High Satisfactory,2021/7461_210111.PDF,False,False
58796,Parkside Financial Bank & Trust,MO,CLAYTON,Intermediate Small Bank Evaluation,04/01/2026,Satisfactory,1116387.0,,,2025/58796_251209.PDF,False,False
34353,Crestmark Bank,MI,TROY,Strategic Plan Evaluation,03/01/2018,Outstanding,1113322.0,,,2017/34353_171017.PDF,False,False
30039,Haven Savings Bank,NJ,HOBOKEN,Intermediate Small Bank Evaluation,04/01/2025,Satisfactory,1112722.0,,,2024/30039_240117.PDF,False,False
18467,Salisbury Bank and Trust Company,CT,LAKEVILLE,Large Bank Evaluation,07/01/2020,Satisfactory,1112449.0,Low Satisfactory,Low Satisfactory,2020/18467_200121.PDF,True,True
90208,Pentucket  Bank,MA,HAVERHILL,Intermediate Small Bank Evaluation,05/01/2026,Satisfactory,1110001.0,,,2025/90208_251014.PDF,False,False
7598,Riverview Bank,PA,MARYSVILLE,Intermediate Small Bank Evaluation,03/01/2020,Satisfactory,1109649.0,High Satisfactory,High Satisfactory,2019/07598_191104.PDF,False,False
13622,Dayspring Bank,NE,GOTHENBURG,Intermediate Small Bank Evaluation,06/01/2025,Satisfactory,1108863.0,,,2024/13622_241202.PDF,False,False
12969,The Union Bank Company,OH,COLUMBUS GROVE,Intermediate Small Bank Evaluation,07/01/2023,Satisfactory,1107966.0,,,2023/12969_230221.PDF,False,False
57483,Citizens Bank & Trust,AL,GUNTERSVILLE,Intermediate Small Bank Evaluation,11/01/2025,Satisfactory,1104951.0,,,2025/57483_250602.PDF,False,False
8889,Midwest Regional Bank,MO,CLAYTON,Intermediate Small Bank Evaluation,10/01/2025,Satisfactory,1104470.0,,,2025/8889_250623.PDF,False,False
35412,American Community Bank & Trust,IL,WOODSTOCK,Intermediate Small Bank Evaluation,05/01/2026,Satisfactory,1094715.0,,,2025/35412_251117.PDF,False,False
9678,Edmonton State Bank,KY,GLASGOW,Intermediate Small Bank Evaluation,10/01/2025,Satisfactory,1088948.0,,,2025/9678_250519.PDF,False,False
90297,Webster Five Cents Savings Bank,MA,WEBSTER,Large Bank Evaluation,05/01/2023,Outstanding,1088820.0,Outstanding,Outstanding,2022/90297_221114.PDF,False,False
14778,First Bank & Trust,TX,LUBBOCK,Intermediate Small Bank Evaluation,01/01/2020,Satisfactory,1088796.0,High Satisfactory,High Satisfactory,2019/14778_190603.PDF,False,False
18229,Northwest Community Bank,CT,WINSTED,Intermediate Small Bank Evaluation,01/01/2025,Satisfactory,1088172.0,,,2023/18229_231010.PDF,False,False
35426,Two River Community Bank,NJ,MIDDLETOWN,Intermediate Small Bank Evaluation,05/01/2019,Outstanding,1085933.0,High Satisfactory,Outstanding,2018/35426_181210.PDF,False,False
17809,Citizens Bank,OR,CORVALLIS,Intermediate Small Bank Evaluation,07/01/2023,Satisfactory,1078834.0,,,2023/17809_230227.PDF,False,False
20856,Liberty Bank and Trust Company,LA,NEW ORLEANS,Intermediate Small Bank Evaluation,03/01/2024,Satisfactory,1077834.0,,,2023/20856_230905.PDF,False,False
13055,Citizens Bank,WI,MUKWONAGO,Intermediate Small Bank Evaluation,06/01/2025,Satisfactory,1077485.0,,,2025/13055_250218.PDF,False,False
9100,Pilot Grove Savings Bank,IA,PILOT GROVE,Intermediate Small Bank Evaluation,01/01/2026,Satisfactory,1074992.0,,,2025/9100_250922.PDF,False,False
58479,Bank of Central Florida,FL,LAKELAND,Intermediate Small Bank Evaluation,11/01/2023,Satisfactory,1074023.0,,,2023/58479_230612.PDF,False,False
27510,Metro Bank,AL,PELL CITY,Intermediate Small Bank Evaluation,01/01/2025,Satisfactory,1073685.0,,,2024/27510_240909.PDF,False,False
14995,River Bank,WI,STODDARD,Intermediate Small Bank Evaluation,08/01/2024,Satisfactory,1072693.0,,,2024/14995_240325.PDF,False,False
12484,First Oklahoma Bank,OK,JENKS,Intermediate Small Bank Evaluation,01/01/2025,Satisfactory,1072236.0,,,2024/12484_240722.PDF,False,False
17077,First US Bank,AL,BIRMINGHAM,Intermediate Small Bank Evaluation,04/01/2024,Satisfactory,1067674.0,,,2023/17077_230919.PDF,False,False
32203,Summit State Bank,CA,SANTA ROSA,Intermediate Small Bank Evaluation,07/01/2025,Satisfactory,1067557.0,,,2025/32203_250310.PDF,False,False
32718,Helm Bank USA,FL,MIAMI,Intermediate Small Bank Evaluation,01/01/2026,Needs to Improve,1065367.0,,,2025/32718_250616.PDF,False,False
28778,Somerset Regal Bank ,NJ,BOUND BROOK,Intermediate Small Bank Evaluation,08/01/2025,Satisfactory,1063443.0,,,2025/28778_250407.PDF,False,False
12627,Bank of Washington,MO,WASHINGTON,Intermediate Small Bank Evaluation,10/01/2023,Satisfactory,1063156.0,,,2023/12627_230501.PDF,False,False
20130,BankFirst,NE,NORFOLK,Intermediate Small Bank Evaluation,01/01/2024,Satisfactory,1059033.0,,,2023/20130_230828.PDF,False,False
57451,Sound Community Bank,WA,SEATTLE,Intermediate Small Bank Evaluation,02/01/2026,Satisfactory,1058363.0,,,2025/57451_250922.PDF,False,False
26403,Bank of Idaho,ID,IDAHO FALLS,Intermediate Small Bank Evaluation,06/01/2024,Satisfactory,1057034.0,,,2023/26403_231128.PDF,False,False
16265,Peoples Bank,IA,ROCK VALLEY,Intermediate Small Bank Evaluation,09/01/2025,Satisfactory,1055630.0,,,2025/16265_250421.PDF,False,False
27757,"Standard Bank, PaSB",PA,MURRYSVILLE,Intermediate Small Bank Evaluation,06/01/2021,Satisfactory,1051383.0,Outstanding,High Satisfactory,2021/27757_210209.PDF,False,False
5123,Deerwood Bank,MN,WAITE PARK,Intermediate Small Bank Evaluation,10/01/2023,Satisfactory,1048558.0,,,2023/5123_230612.PDF,False,False
21292,PeoplesSouth Bank,GA,COLQUITT,Intermediate Small Bank Evaluation,09/01/2023,Satisfactory,1046629.0,,,2023/21292_230331.PDF,False,False
90140,Adams Community Bank,MA,ADAMS,Intermediate Small Bank Evaluation,03/01/2026,Outstanding,1044490.0,,,2025/90140_250929.PDF,False,False
9172,Security Bank and Trust Company,TN,PARIS,Intermediate Small Bank Evaluation,11/01/2023,Satisfactory,1042457.0,,,2023/9172_230501.PDF,False,False
17115,Partners Bank of New England,ME,SANFORD,Intermediate Small Bank Evaluation,08/01/2025,Satisfactory,1041970.0,,,2025/17115_250407.PDF,False,False
28396,First Palmetto Bank,SC,CAMDEN,Intermediate Small Bank Evaluation,06/01/2026,Satisfactory,1041246.0,,,2025/28396_251201.PDF,False,False
14209,Farmers State Bank,IA,MARION,Intermediate Small Bank Evaluation,09/01/2023,Satisfactory,1040259.0,,,2023/14209_230418.PDF,False,False
33458,Monona Bank,WI,MONONA,Intermediate Small Bank Evaluation,01/01/2021,Satisfactory,1037754.0,High Satisfactory,High Satisfactory,2020/33458_200817.PDF,False,False
20776,Border Bank,ND,FARGO,Intermediate Small Bank Evaluation,05/01/2026,Satisfactory,1037268.0,,,2025/20776_251201.PDF,False,False
8941,Bank Forward,ND,FARGO,Intermediate Small Bank Evaluation,07/01/2025,Satisfactory,1036320.0,,,2025/8941_250218.PDF,False,False
8660,Commercial Bank & Trust Co.,TN,PARIS,Intermediate Small Bank Evaluation,01/01/2024,Satisfactory,1035825.0,,,2023/8660_230731.PDF,False,False
34363,Core Bank,NE,OMAHA,Intermediate Small Bank Evaluation,09/01/2023,Satisfactory,1035351.0,,,2023/34363_230515.PDF,False,False
1874,Bank of Labor,KS,OVERLAND PARK,Strategic Plan Evaluation,11/01/2025,Satisfactory,1034136.0,,,2025/1874_250630.PDF,False,False
26555,OneLocal Bank,MA,NORWOOD,Intermediate Small Bank Evaluation,07/01/2026,Satisfactory,1032621.0,,,2026/26555_260112.PDF,False,False
13023,Wisconsin Bank & Trust,WI,MADISON,Intermediate Small Bank Evaluation,10/01/2019,Outstanding,1031305.0,Outstanding,Outstanding,2019/13023_190603.PDF,False,False
15932,The Citizens Bank,SC,OLANTA,Intermediate Small Bank Evaluation,10/01/2025,Satisfactory,1027511.0,,,2025/15932_250331.PDF,False,False
12611,The Evangeline Bank and Trust Company,LA,VILLE PLATTE,Intermediate Small Bank Evaluation,10/01/2025,Satisfactory,1025174.0,,,2024/12611_241021.PDF,False,False
16636,The Torrington Savings Bank,CT,TORRINGTON,Intermediate Small Bank Evaluation,03/01/2026,Satisfactory,1023142.0,,,2025/16636_250908.PDF,False,False
27078,First Bank & Trust,SD,SIOUX FALLS,Intermediate Small Bank Evaluation,04/01/2020,Satisfactory,1023008.0,High Satisfactory,High Satisfactory,2019/27078_191118.PDF,False,False
21714,Premier Bank,MN,MAPLEWOOD,Intermediate Small Bank Evaluation,02/01/2024,Satisfactory,1022306.0,,,2023/21714_230918.PDF,False,False
16753,Citizens State Bank,TX,SOMERVILLE,Intermediate Small Bank Evaluation,10/01/2023,Satisfactory,1022116.0,,,2023/16753_230605.PDF,False,False
19512,Royal Banks of Missouri,MO,UNIVERSITY CITY,Intermediate Small Bank Evaluation,12/01/2024,Satisfactory,1019214.0,,,2024/19512_240506.PDF,False,False
15565,First Southern Bank,IL,MARION,Large Bank Evaluation,05/01/2024,Satisfactory,1018103.0,High Satisfactory,High Satisfactory,2023/15565_231204.PDF,False,False
12874,Katahdin Trust Company,ME,PATTEN,Intermediate Small Bank Evaluation,08/01/2024,Satisfactory,1015573.0,,,2024/12874_240129.PDF,False,False
5874,"Calvin B. Taylor Banking Company of Berlin, Maryland",MD,BERLIN,Intermediate Small Bank Evaluation,05/01/2026,Satisfactory,1012711.0,,,2025/5874_251103.PDF,False,False
13109,Jackson County Bank,IN,SEYMOUR,Intermediate Small Bank Evaluation,06/01/2025,Satisfactory,1011206.0,,,2025/13109_250122.PDF,False,False
34210,Community Bank of the Bay,CA,OAKLAND,Intermediate Small Bank Evaluation,01/01/2024,Satisfactory,1008821.0,,,2023/34210_230717.PDF,False,False
20161,Citizens Bank of Las Cruces,NM,LAS CRUCES,Intermediate Small Bank Evaluation,04/01/2025,Satisfactory,1005163.0,,,2024/20161_240923.PDF,False,False
16553,Elkhorn Valley Bank & Trust,NE,NORFOLK,Intermediate Small Bank Evaluation,09/01/2023,Satisfactory,1002071.0,,,2023/16553_230327.PDF,False,False
34803,Resource Bank,LA,COVINGTON,Intermediate Small Bank Evaluation,03/01/2025,Satisfactory,1001080.0,,,2024/34803_240903.PDF,False,False
16849,First Arkansas Bank and Trust,AR,JACKSONVILLE,Intermediate Small Bank Evaluation,10/01/2023,Satisfactory,1000423.0,,,2023/16849_230612.PDF,False,False
21606,HCN Bank,CA,RIVERSIDE,Intermediate Small Bank Evaluation,09/01/2025,Satisfactory,997524.0,,,2025/21606_250505.PDF,False,False
90253,MountainOne Bank,MA,NORTH ADAMS,Intermediate Small Bank Evaluation,10/01/2024,Satisfactory,995167.0,,,2024/90253_240415.PDF,False,False
11807,United Bank of Michigan,MI,GRAND RAPIDS,Intermediate Small Bank Evaluation,08/01/2025,Satisfactory,994673.0,,,2025/11807_250310.PDF,False,False
4533,Citizens Bank and Trust Company,MO,KANSAS CITY,Intermediate Small Bank Evaluation,12/01/2020,Satisfactory,993699.0,High Satisfactory,High Satisfactory,2020/04533_200720.PDF,False,False
9888,The Dime Bank,PA,HONESDALE,Intermediate Small Bank Evaluation,10/01/2024,Outstanding,988665.0,,,2024/9888_240422.PDF,False,False
58485,1st Capital Bank,CA,SALINAS,Intermediate Small Bank Evaluation,09/01/2024,Satisfactory,988433.0,,,2024/58485_240304.PDF,False,False
16402,The Bennington State Bank,KS,SALINA,Intermediate Small Bank Evaluation,07/01/2024,Satisfactory,987146.0,,,2023/16402_230807.PDF,False,False
30704,Magyar Bank,NJ,NEW BRUNSWICK,Intermediate Small Bank Evaluation,01/01/2026,Satisfactory,986851.0,,,2025/30704_250818.PDF,False,False
17614,Farmers Bank & Trust,KS,GREAT BEND,Intermediate Small Bank Evaluation,08/01/2024,Needs to Improve,985167.0,,,2024/17614_240212.PDF,False,False
34969,First Central Savings Bank,NY,GLEN COVE,Intermediate Small Bank Evaluation,11/01/2025,Satisfactory,983613.0,,,2025/34969_250505.PDF,False,False
33708,International Bank of Chicago,IL,CHICAGO,Intermediate Small Bank Evaluation,03/01/2026,Satisfactory,982762.0,,,2025/33708_250915.PDF,False,False
58935,R Bank,TX,ROUND ROCK,Intermediate Small Bank Evaluation,03/01/2024,Satisfactory,981671.0,,,2023/58935_230905.PDF,False,False
12506,Industry State Bank,TX,INDUSTRY,Intermediate Small Bank Evaluation,07/01/2022,Satisfactory,980724.0,High Satisfactory,High Satisfactory,2022/12506_220207.PDF,False,False
29782,First Federal Bank,TN,DICKSON,Intermediate Small Bank Evaluation,03/01/2024,Satisfactory,979367.0,,,2023/29782_230814.PDF,False,False
2036,Farmers & Merchants Bank,NC,GRANITE QUARRY,Intermediate Small Bank Evaluation,10/01/2023,Satisfactory,978850.0,,,2023/2036_230404.PDF,False,False
5033,The Dart Bank,MI,MASON,Intermediate Small Bank Evaluation,09/01/2023,Satisfactory,974045.0,,,2023/5033_230419.PDF,False,False
90203,Cape Ann Savings Bank,MA,GLOUCESTER,Intermediate Small Bank Evaluation,01/01/2025,Satisfactory,972002.0,,,2024/90203_240715.PDF,False,False
35214,First Reliance Bank,SC,FLORENCE,Intermediate Small Bank Evaluation,09/01/2024,Satisfactory,971957.0,,,2024/35214_240304.PDF,False,False
28599,Olympia Federal Savings and Loan Association,WA,OLYMPIA,Intermediate Small Bank Evaluation,12/01/2024,Satisfactory,969311.0,,,2024/28599_240716.PDF,False,False
10677,"Jonestown Bank and Trust Company, of Jonestown, Pennsylvania",PA,JONESTOWN,Intermediate Small Bank Evaluation,11/01/2025,Satisfactory,968617.0,,,2025/10677_250623.PDF,False,False
57522,Tolleson Private Bank,TX,DALLAS,Strategic Plan Evaluation,04/01/2025,Satisfactory,964399.0,,,2024/57522_240916.PDF,False,False
58165,Belmont Bank & Trust Company,IL,CHICAGO,Intermediate Small Bank Evaluation,02/01/2026,Satisfactory,963792.0,,,2025/58165_250902.PDF,False,False
