PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
10308,6381,9507,1672,4709,6449,84,0.7379721046857859,12233,9848,0.8050355595520314
10501,10746,20259,4009,6737,10222,91,0.626930951051554,16250,10841,0.6671384615384616
10502,13300,28439,5853,7447,16701,105,0.5599248120300752,25354,16933,0.6678630590833794
10503,5407,13050,1686,3721,9584,52,0.6881819863140374,12396,9741,0.7858180058083253
10504,12031,31555,3819,8212,18177,134,0.6825700274291414,21728,14970,0.6889727540500736
10505,5666,15346,2715,2951,6532,59,0.5208259795270032,11512,7309,0.6349027102154274
10799,9167,21641,3132,6035,13966,97,0.6583396967383004,15559,11041,0.7096214409666431
10902,2591,6078,221,2370,5602,23,0.9147047472018526,3716,3495,0.9405274488697524
10903,6543,11136,1694,4849,8184,57,0.7410973559529268,10594,7919,0.7474985841042099
11101,11297,18562,4050,7247,11426,83,0.6414977427635655,19013,13886,0.7303423973071057
11102,5154,11065,1062,4092,8229,51,0.7939464493597206,12167,9121,0.7496506945015206
11103,5319,13685,1219,4100,8570,44,0.7708215830043241,11608,8898,0.766540317022743
11300,7958,16001,2203,5755,10872,79,0.7231716511686354,13252,9811,0.7403410805916089
11501,8959,18794,1986,6973,14886,102,0.7783234736019645,15101,12552,0.831203231574068
11502,7738,12452,541,7197,11684,96,0.9300852933574567,13891,13154,0.9469440645021957
11503,7569,17774,1338,6231,14827,94,0.823226317875545,15430,12914,0.8369410239792612
11701,2781,5435,836,1945,3335,26,0.699388709097447,7620,6133,0.8048556430446194
11702,7142,17424,2966,4176,10532,53,0.5847101652198263,13743,9227,0.6713963472313178
11703,6655,12248,1982,4673,9103,52,0.7021788129226145,12712,9314,0.7326935179358087
11704,3955,11241,1218,2737,7078,41,0.6920353982300885,7664,4788,0.6247390396659708
11900,8164,19132,2232,5932,11798,61,0.7266046055854973,15365,12948,0.8426944354051416
12701,6792,14004,4159,2633,3614,56,0.3876619552414605,12550,7365,0.5868525896414343
12702,14093,28211,5502,8591,14172,135,0.6095934151706521,23081,14892,0.6452060136042632
12703,8778,17542,2389,6389,12359,90,0.727842333105491,17102,13910,0.8133551631388142
12704,5255,12119,866,4389,10231,53,0.8352045670789724,11100,9344,0.8418018018018018
