Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
1322588,7-Eleven Store 26561G,169 Salem St,,Malden,MA,02148,4114,MIDDLESEX,Convenience Store,42.42939,-71.061165,,,131123
1321541,Century Convenience,766 Blue Hill Ave,,Dorchester Center,MA,02124,1604,SUFFOLK,Convenience Store,42.298443,-71.0867,,,131170
1321670,Rfs Store 112 Inc 102,49 Main St,,Milford,MA,01757,2615,WORCESTER,Convenience Store,42.143063,-71.516472,,,131207
1321794,Warren Package Store,942 Main St,,Warren,MA,01083,2127,WORCESTER,Convenience Store,42.213467,-72.193298,,,131251
1322910,Attleboro Variety Inc,110 N Main St,Unit 2,Attleboro,MA,02703,2293,BRISTOL,Convenience Store,41.947144,-71.287849,,,131336
1348984,Dollar Tree 7697,75 S Bolton St,,Marlborough,MA,01752,    ,MIDDLESEX,Other,42.344959,-71.545128,,,131447
1348989,Dollar Tree 7708,237 Broadway,,Taunton,MA,02780,1508,BRISTOL,Other,41.921837,-71.090645,,,131449
1321834,Adom Market,1073A Main St,,Worcester,MA,01603,2406,WORCESTER,Grocery Store,42.24501,-71.832733,,,131468
1348261,Yessenias Market,3348 Washington St,,Jamaica Plain,MA,02130,2612,SUFFOLK,Grocery Store,42.309311,-71.104668,,,131489
1349080,Portillo Brothers Market,490 Ferry St,,Malden,MA,02148,7852,MIDDLESEX,Convenience Store,42.420265,-71.054909,,,131527
1349109,V And D Variety,295 Adams St,,Dorchester,MA,02122,1213,SUFFOLK,Convenience Store,42.299183,-71.058044,,,131558
1321941,Ledeta Gebeya,381 Dudley St,,Roxbury,MA,02119,3366,SUFFOLK,Other,42.326256,-71.075615,,,131644
1321965,Richdale Convenience,86 Newhall St,,Lynn,MA,01902,3499,ESSEX,Convenience Store,42.459667,-70.938843,,,131664
1348352,Abc Mini Market,41 Granite St,,Worcester,MA,01604,5438,WORCESTER,Convenience Store,42.247097,-71.788979,,,131721
1349174,5 Corner Food Mart,163 Newbury Ave,,Quincy,MA,02171,2215,NORFOLK,Convenience Store,42.278446,-71.027649,,,131755
1348398,Mashpee Mart,44 Falmouth Rd,,Mashpee,MA,02649,2720,BARNSTABLE,Convenience Store,41.6339,-70.459389,,,131759
1322431,Unified Cup Stop Inc. 2,249 Kimball St,,Fitchburg,MA,01420,4241,WORCESTER,Convenience Store,42.583534,-71.807976,,,131775
1349199,Min Yoyo Store,180 Oak St,,Brockton,MA,02301,1354,PLYMOUTH,Grocery Store,42.1008,-71.033218,,,131788
1348482,EZ Mart,1166 Washington St,,East Weymouth,MA,02189,2302,NORFOLK,Convenience Store,42.197144,-70.928665,,,131848
1322084,Krish Convenience Inc,296 Shawsheen Ave,,Wilmington,MA,01887,2345,MIDDLESEX,Grocery Store,42.561211,-71.202171,,,131856
1347759,La Baguette Prime Bakery 426,637 River St,,Mattapan,MA,02126,3037,SUFFOLK,Other,42.265182,-71.09938,,,131863
1322522,DOLLAR GENERAL 18273,2 Oakham Rd,,North Brookfield,MA,01535,2025,WORCESTER,Other,42.278866,-72.081779,,,131887
1347789,Ezee Mart,50 Morgan Rd,,West Springfield,MA,01089,1410,HAMPDEN,Convenience Store,42.129967,-72.628433,,,131905
1348526,Ac Farm Market,1429 Dorchester Ave,,Boston,MA,02122,2915,SUFFOLK,Specialty Store,42.302338,-71.059792,,,131919
1366742,Farm And Community Collaborative Inc,2 Mark Twain Dr,,Lakeville,MA,02347,2057,PLYMOUTH,Farmers and Markets,41.822041,-70.951744,,,132004
1643419,Dans Veggies And Poplar Mountain Maple FFAB,151 Northfield Rd,,Erving,MA,01344,4421,FRANKLIN,Farmers and Markets,42.603767,-72.474129,,,132150
1640650,7-Eleven 34425B 34425,38 Maple Ave,,Shrewsbury,MA,01545,2922,WORCESTER,Convenience Store,42.2943,-71.7183,,,132159
1635974,Falcon Ecuatoriano Store Inc,707 Merrimack St,,Lowell,MA,01854,3910,MIDDLESEX,Convenience Store,42.648659,-71.319443,,,132268
1367221,KT Cornerstone Supermarket,63 Fletcher St,C5,Lowell,MA,01854,    ,MIDDLESEX,Grocery Store,42.641468,-71.318031,,,132284
1588680,Taste Health 01,54 Exchange St,,Lynn,MA,01901,1416,ESSEX,Farmers and Markets,42.463669,-70.942596,,,132309
1366655,La Union Market And Butchery,105 Chelsea St,,East Boston,MA,02128,1937,SUFFOLK,Grocery Store,42.372467,-71.035492,,,132373
1250714,Tienda Centro Americana Y Antojitos ,1527 Acushnet Ave,,New Bedford,MA,02746,2223,BRISTOL,Grocery Store,41.662468,-70.928429,,,132410
1566252,Friends Food Mart,407 S Main St,Unit 2,Fall River,MA,02721,5345,BRISTOL,Convenience Store,41.697891,-71.159874,,,132445
1366134,Family Dollar 12376,25 Oak St,,Brockton,MA,02301,1301,PLYMOUTH,Other,42.104527,-71.026237,,,132483
1184411,MARKET BASKET 78,147 Thrower Rd,,Athol,MA,01331,9549,WORCESTER,Super Store,42.568443,-72.253036,,,132560
1186701,Halal Foods 1,1717 Middlesex St,Ste 4,Lowell,MA,01851,1161,MIDDLESEX,Grocery Store,42.635296,-71.353119,,,132653
1366228,Loeb's Foodtown,42 Main St,,Lenox,MA,01240,2339,BERKSHIRE,Supermarket,42.358173,-73.284149,,,132678
1183774,Payless Foodmart,81 Read St,,Lowell,MA,01850,2533,MIDDLESEX,Convenience Store,42.651051,-71.301689,,,132684
1183808,Revere Beach Food Mart,161 Shirley Ave,,Revere,MA,02151,3256,SUFFOLK,Grocery Store,42.40765,-70.994682,,,132697
1680933,Pride 638,395 Main St,,Agawam,MA,01001,1849,HAMPDEN,Convenience Store,42.079502,-72.61409,,,132719
1183837,Family Foods,350 E Falmouth Hwy,,East Falmouth,MA,02536,6099,BARNSTABLE,Grocery Store,41.579021,-70.560829,,,132758
1186879,Target Store 2649,221 University Ave,,Westwood,MA,02090,2333,NORFOLK,Super Store,42.203369,-71.153694,,,132821
1183966,Speedway 2454,296 N Pearl St,,Brockton,MA,02301,    ,PLYMOUTH,Convenience Store,42.099358,-71.066795,,,132824
1186955,Speedway 2434,230 Worcester St,,Natick,MA,01760,1825,MIDDLESEX,Convenience Store,42.302601,-71.335587,,,132883
1366007,Drew Food Mart,82 Thomas St,,Worcester,MA,01608,1223,WORCESTER,Convenience Store,42.267815,-71.79715,,,132983
1366041,Dollar Tree 7724,525 Main St,,West Yarmouth,MA,02673,4948,BARNSTABLE,Other,41.650208,-70.235321,,,132989
1527039,Pride 622,1211 E Columbus Ave,,Springfield,MA,01105,2554,HAMPDEN,Convenience Store,42.097183,-72.586243,,,133031
1392994,CUMBERLAND FARMS 6773,710 Oak St,,Brockton,MA,02301,1100,PLYMOUTH,Convenience Store,42.101162,-71.056915,,,133057
1392995,Giammalvo's Market,1914 Purchase St,,New Bedford,MA,02740,6854,BRISTOL,Grocery Store,41.65099,-70.929222,,,133058
1393091,Energy North 2102,197 Main St,,Townsend,MA,01469,1037,MIDDLESEX,Convenience Store,42.662815,-71.697639,,,133072
1393093,Energy North 2110,1700 Shawsheen St,,Tewksbury,MA,01876,1550,MIDDLESEX,Convenience Store,42.621624,-71.184464,,,133073
1393106,Energy North 2120,156 Main St,,Essex,MA,01929,1304,ESSEX,Convenience Store,42.629417,-70.771828,,,133077
1393109,Energy North 2121,265 Central St,,Berlin,MA,01503,1217,WORCESTER,Convenience Store,42.39262,-71.610535,,,133078
1393111,Energy North 2123,144 Thompson Rd,,Webster,MA,01570,2036,WORCESTER,Convenience Store,42.045456,-71.862946,,,133079
1393118,Bourne Bridge Mobil,2 Head of the Bay Rd,,Buzzards Bay,MA,02532,3009,BARNSTABLE,Convenience Store,41.752449,-70.598022,,,133084
1393136,Energy North 3120,318 Main St,,Groton,MA,01450,4245,MIDDLESEX,Convenience Store,42.614162,-71.577812,,,133092
1393150,7-eleven 37473A,425 Washington St,,Weymouth,MA,02188,2929,NORFOLK,Convenience Store,42.209229,-70.958397,,,133098
1393171,One Stop Mini Market,1406 Main St,,Worcester,MA,01603,1289,WORCESTER,Convenience Store,42.240887,-71.854576,,,133110
1527041,Pride 623,1225 Parker St,,Springfield,MA,01129,1000,HAMPDEN,Convenience Store,42.115677,-72.498131,,,133122
1527042,Pride 624,1247 Riverdale St,,West Springfield,MA,01089,4616,HAMPDEN,Convenience Store,42.137928,-72.625259,,,133131
1527372,Jacqueline Supermarket Corp,199 Salem St,,Lawrence,MA,01843,1405,ESSEX,Grocery Store,42.697292,-71.16304,,,133168
1527527,CVS Pharmacy CVS11242,242 Main St,,Cambridge,MA,02142,1012,MIDDLESEX,Other,42.362083,-71.084702,,,133217
1527577,Dt Market Corp,17 High Rock St,,Lynn,MA,01902,3814,ESSEX,Convenience Store,42.469498,-70.946671,,,133233
1527045,Pride 626,1553 Dwight St,,Holyoke,MA,01040,2310,HAMPDEN,Convenience Store,42.211056,-72.628174,,,133267
1527046,Pride 627,1730 Longmeadow St,,Longmeadow,MA,01106,2210,HAMPDEN,Convenience Store,42.025024,-72.584183,,,133282
1393546,Mariam Market,151 Pleasant St,,Worcester,MA,01609,3207,WORCESTER,Grocery Store,42.263981,-71.807228,,,133293
1393210,7-eleven 37449,259 Bridge St,,North Weymouth,MA,02191,1126,NORFOLK,Convenience Store,42.242355,-70.955086,,,133396
1527052,Pride 629,77 West St,,Springfield,MA,01104,3326,HAMPDEN,Convenience Store,42.110165,-72.610512,,,133406
1527957,Higson Seafood Inc 1,917 S Main St,,Fall River,MA,02724,2923,BRISTOL,Specialty Store,41.692104,-71.165329,,,133430
1527057,Pride 631,363 Burnett Rd,,Chicopee,MA,01020,4675,HAMPDEN,Convenience Store,42.166149,-72.545204,,,133500
1526872,Artisan Market,450 Washington St,,Dedham,MA,02026,    ,NORFOLK,Farmers and Markets,42.245659,-71.174232,,,133512
1526960,Petroil Market,625 Western Ave,,Lynn,MA,01905,2209,ESSEX,Convenience Store,42.465904,-70.962151,,,133552
1526994,Richdale,44 Market St,,Ipswich,MA,01938,2233,ESSEX,Convenience Store,42.678947,-70.839081,,,133563
1526995,Pride 601,6 N Westfield St,,Feeding Hills,MA,01030,1678,HAMPDEN,Convenience Store,42.067249,-72.678101,,,133564
1526998,Pride 602,13 N Main St,,East Longmeadow,MA,01028,2320,HAMPDEN,Convenience Store,42.065613,-72.513039,,,133566
1526999,Pride 603,25 Russell St,,Hadley,MA,01035,9420,HAMPSHIRE,Convenience Store,42.339291,-72.609558,,,133567
1527001,Pride 604,27 Montgomery St,,Chicopee,MA,01020,1965,HAMPDEN,Convenience Store,42.161251,-72.582466,,,133568
1527004,Pride 605,60 Union St,,Easthampton,MA,01027,1449,HAMPSHIRE,Convenience Store,42.268219,-72.671326,,,133570
1527007,Pride 607,165 State St,,Belchertown,MA,01007,9028,HAMPSHIRE,Convenience Store,42.267826,-72.417953,,,133571
1527008,Pride 609,198 College Hwy,,Southwick,MA,01077,9438,HAMPDEN,Convenience Store,42.024918,-72.786148,,,133572
1527010,Pride 608,167 Chicopee St,,Chicopee,MA,01013,1301,HAMPDEN,Convenience Store,42.161068,-72.614174,,,133574
1527012,Pride 610,234 E Main St,,Westfield,MA,01085,3325,HAMPDEN,Convenience Store,42.114975,-72.7285,,,133575
1527014,Pride 611,375 King St,,Northampton,MA,01060,1243,HAMPSHIRE,Convenience Store,42.337498,-72.636635,,,133576
1527015,Pride 612,445 Russell St,,Hadley,MA,01035,9578,HAMPSHIRE,Convenience Store,42.363384,-72.53878,,,133577
1527016,Pride 613,478 Center St,,Ludlow,MA,01056,2734,HAMPDEN,Convenience Store,42.170654,-72.47863,,,133578
1527019,Pride 615,549 Page Blvd,,Springfield,MA,01104,3022,HAMPDEN,Convenience Store,42.139549,-72.56012,,,133580
1527021,Pride 616,618 N Main St,,East Longmeadow,MA,01028,1819,HAMPDEN,Convenience Store,42.079765,-72.537048,,,133582
1527023,Pride 617,700 State St,,Springfield,MA,01109,4108,HAMPDEN,Convenience Store,42.110878,-72.569138,,,133584
1527029,Pride 618,757 Riverdale St,,West Springfield,MA,01089,4611,HAMPDEN,Convenience Store,42.12471,-72.625374,,,133588
1527032,Pride 619,1053 Thorndike St,,Palmer,MA,01069,1504,HAMPDEN,Convenience Store,42.158825,-72.328224,,,133589
1527036,Pride 621,1143 Berkshire Ave,,Springfield,MA,01151,    ,HAMPDEN,Convenience Store,42.14946,-72.516808,,,133592
1527037,Pride 620,1110 Wilbraham Rd,,Springfield,MA,01109,2082,HAMPDEN,Convenience Store,42.116425,-72.52475,,,133593
1393266,7-eleven 37518b 37518,511 Broadway,,Everett,MA,02149,3719,MIDDLESEX,Convenience Store,42.408909,-71.053329,,,133642
1393345,7 Eleven 37465a,751 E Squantum St,,Quincy,MA,02171,1257,NORFOLK,Convenience Store,42.29739,-71.015617,,,133754
1393352,Weatherlow Farms,845 Sodom Rd,,Westport,MA,02790,4967,BRISTOL,Farmers and Markets,41.582703,-71.112465,,,133774
1393413,Wheelers Convenience,597 Dickinson St,,Springfield,MA,01108,3165,HAMPDEN,Convenience Store,42.081852,-72.554626,,,133794
1392687,7-11 37482 37482A,671 North St,,Randolph,MA,02368,4317,NORFOLK,Convenience Store,42.182957,-71.027008,,,133829
1392747,L & M Convenience Store,230 Ferry St,,Malden,MA,02148,7125,MIDDLESEX,Convenience Store,42.423351,-71.062561,,,133931
1393830,7-eleven 37456,98 Winchester St,,Newton Highlands,MA,02461,1720,MIDDLESEX,Convenience Store,42.316643,-71.208466,,,133952
1394547,Franklin Mini Market,52 E Central St,,Franklin,MA,02038,1420,NORFOLK,Convenience Store,42.082134,-71.395096,,,134007
1394633,7 Eleven 37466,590 Randolph Ave,,Milton,MA,02186,4524,NORFOLK,Convenience Store,42.248302,-71.068962,,,134038
1394650,Easthampton Farmers,50 Payson Ave,,Easthampton,MA,01027,2255,HAMPSHIRE,Farmers and Markets,42.265423,-72.669548,,,134047
1395107,Yellow Stonehouse Farm Store n/a,354 Root Rd,,Westfield,MA,01085,9839,HAMPDEN,Farmers and Markets,42.187008,-72.748978,,,134190
1394455,7 Eleven 37355A,1187 Hyde Park Ave,,Hyde Park,MA,02136,2808,SUFFOLK,Other,42.258305,-71.123543,,,134325
1395258,Dollar Tree 8342,303 E Central St,,Franklin,MA,02038,1317,NORFOLK,Other,42.081299,-71.383484,,,134387
1395261,Dollar Tree 8400,501 Foundry St,,North Easton,MA,02356,2716,BRISTOL,Other,42.024078,-71.12149,,,134390
1395434,In & Out Convenience Store,462 Lebanon St,,Malden,MA,02148,1731,MIDDLESEX,Convenience Store,42.441677,-71.049294,,,134438
1395494,Dollar Tree 8416,500 Route 134,,South Dennis,MA,02660,    ,BARNSTABLE,Other,41.694614,-70.150017,,,134455
1324239,Maynard Corner Store Llc,49 Walnut St,,Maynard,MA,01754,1757,MIDDLESEX,Convenience Store,42.429241,-71.45002,,,134500
1324240,Foodland Supermarket Inc.,120 Cambridge St,Ste 9A,Burlington,MA,01803,4180,MIDDLESEX,Grocery Store,42.499916,-71.19429,,,134506
1324272,Adam Halal Market N/A,1 Atlantic Ave,,Revere,MA,02151,5401,SUFFOLK,Grocery Store,42.397861,-70.991692,,,134564
1324726,Net Variety Inc Dba Soucy's Market,5 Front St,,Shirley,MA,01464,2851,MIDDLESEX,Convenience Store,42.544167,-71.652397,,,134591
1323791,Sandy's Variety Store,378 Washington St,,Dorchester Center,MA,02124,1125,SUFFOLK,Grocery Store,42.298599,-71.073051,,,134611
1324807,Betty Mini Mart & Restaurant Inc.,345 High St,,Holyoke,MA,01040,6568,HAMPDEN,Convenience Store,42.205292,-72.609406,,,134720
1325007,Maspak,3 Brown Ave,,Holyoke,MA,01040,3501,HAMPDEN,Convenience Store,42.194557,-72.623116,,,134946
1324120,E. L. Blood & Son Inc.,94 W Main St,,Groton,MA,01450,1614,MIDDLESEX,Specialty Store,42.60117,-71.620941,,,134978
1081700,Harrys Country Store,645 American Legion Hwy,,Westport,MA,02790,4130,BRISTOL,Convenience Store,41.630619,-71.088768,,,135008
1528233,Richdale,1 Merrimac Sq,,Merrimac,MA,01860,1920,ESSEX,Convenience Store,42.833569,-71.002586,,,135028
1132714,Liptonmart Elm St. 603,188 Elm St,,Pittsfield,MA,01201,6551,BERKSHIRE,Convenience Store,42.443352,-73.236809,,,135081
1528270,Tejeda Family Market,1435 Blue Hill Ave,,Mattapan,MA,02126,2253,SUFFOLK,Grocery Store,42.275589,-71.093834,,,135140
1528277,7-eleven 20430F,750 Massachusetts Ave,,Cambridge,MA,02139,3308,MIDDLESEX,Convenience Store,42.366074,-71.105316,,,135144
1528285,Marlborough Gulf Express,114 E Main St,,Marlborough,MA,01752,2646,MIDDLESEX,Convenience Store,42.350746,-71.541466,,,135149
1528371,Joe's Market,338 Squire Rd,,Revere,MA,02151,4315,SUFFOLK,Convenience Store,42.426941,-71.014275,,,135182
1036022,Marc's Market,51 Harbor St,,Salem,MA,01970,5037,ESSEX,Convenience Store,42.517841,-70.890808,,,135214
1084380,Mason Road Food Mart,1 Mason Rd,,East Freetown,MA,02717,1709,BRISTOL,Convenience Store,41.771835,-70.954697,,,135224
1580753,Seaport Seafood Market Inc.,714 Crescent St,,Brockton,MA,02302,3343,PLYMOUTH,Other,42.082088,-70.990753,,,135231
1231509,Friends Marketplace at Plumb Corner,565 Rounseville Rd,,Rochester,MA,02770,2020,PLYMOUTH,Grocery Store,41.732105,-70.821404,,,135278
1059708,7 Eleven (35659A) 35659A,3 Center Plaza,Ste 101A,Boston,MA,02108,    ,SUFFOLK,Convenience Store,42.359463,-71.059776,,,135328
985851,Speedy Mart,1507 Lakeview Ave,,Dracut,MA,01826,3310,MIDDLESEX,Convenience Store,42.674541,-71.334213,,,135340
1279613,Shell Food Mart,282 Main Street,,Buzzards Bay,MA,02532,    ,BARNSTABLE,Convenience Store,41.751225,-70.598503,,,135370
1368085,Bartlett's Ocean View Farm Inc.,33 Bartlett Farm Rd,,Nantucket,MA,02554,4341,NANTUCKET,Super Store,41.257465,-70.131554,,,135448
1675819,Ez Corner Store,526 Chestnut St,,Springfield,MA,01107,2042,HAMPDEN,Convenience Store,42.115204,-72.599937,,,135455
1368386,Sobrinos Market,416 Geneva Ave,,Dorchester,MA,02122,1421,SUFFOLK,Grocery Store,42.300987,-71.067032,,,135509
1325663,Kgdas Corp,256 Webster St,,Worcester,MA,01603,2225,WORCESTER,Convenience Store,42.230293,-71.835449,,,135510
1368397,Natick Community Organic Farm,117 Eliot St,,Natick,MA,01760,5506,MIDDLESEX,Farmers and Markets,42.268719,-71.324753,,,135515
1368401,Fernandez Liquors 6,1151 Blue Hill Ave,,Dorchester Center,MA,02124,3913,SUFFOLK,Convenience Store,42.285225,-71.091248,,,135521
1368403,Kailey Convenience Store,75 Park St,,Lawrence,MA,01841,1742,ESSEX,Grocery Store,42.716793,-71.16201,,,135523
1325410,Brockton Farmers Market Inc,45 School St,,Brockton,MA,02301,4049,PLYMOUTH,Farmers and Markets,42.082565,-71.018456,,,135726
1034407,La Borinquena Grocery,534 Dudley St,,Roxbury,MA,02119,2769,SUFFOLK,Grocery Store,42.32196,-71.072372,,,135835
1016112,Hi Lo Gas Rt 18,475 N Bedford St,,East Bridgewater,MA,02333,1147,PLYMOUTH,Convenience Store,42.046642,-70.955055,,,135836
1188510,Quintal Brothers Product Market,11 Scobee Cir,,Plymouth,MA,02360,4889,PLYMOUTH,Grocery Store,41.948429,-70.706734,,,135841
871791,Melo Deli Grocery,512 South St,,Holyoke,MA,01040,3629,HAMPDEN,Convenience Store,42.194771,-72.626396,,,135843
1132422,Balaji Indian Groceries,517 Main St,,Malden,MA,02148,3918,MIDDLESEX,Other,42.428307,-71.067085,,,135849
1368614,Hj Super Market Inc,164 S Union St,,Lawrence,MA,01843,1645,ESSEX,Grocery Store,42.697636,-71.153175,,,135898
1367878,Ocean State Job Lot 256,105 Campanelli Industrial Dr,,Brockton,MA,02301,1808,PLYMOUTH,Other,42.101341,-71.052811,,,135901
1528120,First City Meats,698 Washington St,,Lynn,MA,01901,1608,ESSEX,Grocery Store,42.46133,-70.94162,,,135948
1528210,Almonte Market# 11,129 Sargeant St,,Holyoke,MA,01040,3801,HAMPDEN,Grocery Store,42.20113,-72.614998,,,135975
1327073,Pina's Grocery Store Inc,1985A Columbus Ave,,Roxbury,MA,02119,1151,SUFFOLK,Grocery Store,42.314953,-71.097557,,,136027
1327079,Alltown Pittsfield 3715,90 Tyler St,,Pittsfield,MA,01201,4222,BERKSHIRE,Convenience Store,42.458374,-73.247589,,,136028
1326406,Convenience Station,570 Western Ave,,Lynn,MA,01904,3236,ESSEX,Convenience Store,42.466805,-70.960411,,,136109
1326415,Mekelle Inc Dba 7-eleven Inc 32465D,1436 Centre St,,Roslindale,MA,02131,1414,SUFFOLK,Convenience Store,42.293365,-71.136734,,,136112
1326439,Spiceshut,700 Worcester Rd,,Framingham,MA,01702,5230,MIDDLESEX,Grocery Store,42.298206,-71.426071,,,136119
1395769,Easties Corner,399 Saratoga St,,East Boston,MA,02128,1416,SUFFOLK,Convenience Store,42.379028,-71.029739,,,136302
1300186,CVS Pharmacy CVS10649,362 Main St,,Sturbridge,MA,01566,1057,WORCESTER,Other,42.112171,-72.088409,,,136305
1300830,Rusty Lantern 0005,5 Ayers Village Rd,,Methuen,MA,01844,1203,ESSEX,Convenience Store,42.791985,-71.184059,,,136314
1395827,Montello News,829 N Main St,,Brockton,MA,02301,1648,PLYMOUTH,Convenience Store,42.105083,-71.025368,,,136359
1300244,Honey Farms 2759,24 Sutton Ave,,Oxford,MA,01540,1737,WORCESTER,Convenience Store,42.116779,-71.860703,,,136365
1300308,Honey Farms 2760,540 Massasoit Rd,,Worcester,MA,01604,2724,WORCESTER,Convenience Store,42.225899,-71.761971,,,136478
1300310,Honey Farms 2761,38 Worcester Rd,,Charlton,MA,01507,1377,WORCESTER,Convenience Store,42.145584,-71.987358,,,136481
1300335,Honey Farms 3812,237 Cambridge St,,Worcester,MA,01603,2320,WORCESTER,Convenience Store,42.243675,-71.820412,,,136483
1302429,Wegmans 134,3850 Mystic Valley Parkway,,Medford,MA,02155,    ,MIDDLESEX,Supermarket,42.405663,-71.09362,,,136505
1302533,168 Seafood Market,48 Branch St,,Lowell,MA,01851,1805,MIDDLESEX,Specialty Store,42.637459,-71.322563,,,136534
1395580,Dudley Town Common Farmers Market 53,383 Dudley St,,Roxbury,MA,02119,3366,SUFFOLK,Farmers and Markets,42.326096,-71.075714,,,136546
1300478,Dairy Carousel Inc,220 S Main St,,Attleboro,MA,02703,4129,BRISTOL,Convenience Store,41.93573,-71.284805,,,136629
1300522,Trader Joe's 561,199 N Harvard St,Ste B,Allston,MA,02134,1171,SUFFOLK,Supermarket,42.363026,-71.130005,,,136633
1301383,Jamay Inc,309 Park St,,Lawrence,MA,01841,2435,ESSEX,Grocery Store,42.715973,-71.173775,,,136724
1395955,Dollar General 20007,180 W State St,,Granby,MA,01033,9463,HAMPSHIRE,Other,42.254765,-72.525742,,,136749
1301588,Dollar Tree 7365,673 Main St,,Walpole,MA,02081,3717,NORFOLK,Other,42.154137,-71.246361,,,136788
1301650,Honey Farms 3825,101 Highland St,,Worcester,MA,01609,2725,WORCESTER,Convenience Store,42.271076,-71.806343,,,136814
1301653,Honey Farms 3826,167 Daniel Shays Hwy,,Orange,MA,01364,2019,FRANKLIN,Convenience Store,42.558037,-72.28643,,,136816
1301658,Honey Farms 3827,188 Gore Rd,,Webster,MA,01570,6814,WORCESTER,Convenience Store,42.053947,-71.839859,,,136818
1301661,Honey Farms 3829,134 Leominster Shirley Rd,,Lunenburg,MA,01462,1660,WORCESTER,Convenience Store,42.537273,-71.705215,,,136822
1564523,Mystic Market,199 Mystic Ave,,Medford,MA,02155,4629,MIDDLESEX,Convenience Store,42.408169,-71.104431,,,136849
1301883,Dollar General 30635,1248 River St,,Hyde Park,MA,02136,2833,SUFFOLK,Other,42.255775,-71.123398,,,136851
1301884,DOLLAR GENERAL 19115,1030 Cambridge St,,Cambridge,MA,02141,1018,MIDDLESEX,Other,42.37286,-71.094315,,,136852
1301885,DOLLAR GENERAL 19128,786 Boston Rd,,Springfield,MA,01119,1350,HAMPDEN,Other,42.136974,-72.51889,,,136853
1396881,New Bedford Farmers Market - Downtown,1 Oneida St,,New Bedford,MA,02740,1539,BRISTOL,Farmers and Markets,41.632778,-70.952538,,,137027
1396890,New Bedford Farmers Market - Brooklawn Park,1997 Acushnet Ave,,New Bedford,MA,02745,6145,BRISTOL,Farmers and Markets,41.675751,-70.923233,,,137032
1396893,New Bedford Farmers Market - Clasky Common Park,1359 Purchase St,,New Bedford,MA,02740,6734,BRISTOL,Farmers and Markets,41.643555,-70.927513,,,137035
1396454,Express Mart,127 Route 6A,,Sandwich,MA,02563,2017,BARNSTABLE,Convenience Store,41.759892,-70.494049,,,137137
1368900,Small Farm,184 Gleasondale Rd,,Stow,MA,01775,1338,MIDDLESEX,Farmers and Markets,42.425381,-71.512383,,,137165
1080422,S & K Convenience,696 Eastern Ave,,Fall River,MA,02723,2007,BRISTOL,Convenience Store,41.687881,-71.13002,,,137211
1031052,Archers Mobil,70 Main St,,Ayer,MA,01432,1337,MIDDLESEX,Convenience Store,42.559696,-71.589897,,,137255
1042936,Nabs One Stop Shop Inc,60 Brookside Rd,,Westford,MA,01886,1873,MIDDLESEX,Convenience Store,42.614441,-71.410812,,,137262
1290586,Buckland Neighbors,195 State Street,,Shelburne Falls,MA,01370,    ,FRANKLIN,Convenience Store,42.613968,-72.739037,,,137274
1171092,Snap Mart Inc,245 Main St,,Malden,MA,02148,6959,MIDDLESEX,Convenience Store,42.423153,-71.06723,,,137315
1368827,Hilltown Mobile Market,19 Sawyer Rd,,Worthington,MA,01098,9707,HAMPSHIRE,Grocery Store,42.426575,-72.939911,,,137342
1284636,BUSA Farm,955 Lexington Rd,,Concord,MA,01742,2736,MIDDLESEX,Farmers and Markets,42.456635,-71.316322,,,137417
1169958,Los Latinos Meat Market,230 Newton St,,Waltham,MA,02453,    ,MIDDLESEX,Grocery Store,42.369385,-71.230286,,,137457
1396707,A&a Liquors And Market,115 Hampson St,,Dracut,MA,01826,4648,MIDDLESEX,Convenience Store,42.663715,-71.330505,,,137580
1396731,Sandy Groceries,51A Berkeley St,,Lawrence,MA,01841,1908,ESSEX,Grocery Store,42.718174,-71.157707,,,137591
1215441,Orion Market 1,233 Broadway,,Chelsea,MA,02150,2716,SUFFOLK,Convenience Store,42.390495,-71.038124,,,137620
1026078,North Billerica Gulf,80 Chelmsford Rd,,North Billerica,MA,01862,1340,MIDDLESEX,Convenience Store,42.587757,-71.307098,,,137713
1235201,Clark Farm Market,201 Bedford Rd,,Carlisle,MA,01741,1870,MIDDLESEX,Farmers and Markets,42.527012,-71.342865,,,137722
995862,Four Provinces,2253 Dorchester Ave,,Dorchester Center,MA,02124,5624,SUFFOLK,Convenience Store,42.273525,-71.067932,,,137750
1042832,Duran Market LLC,524 Western Ave,,Lynn,MA,01904,3314,ESSEX,Grocery Store,42.468632,-70.958031,,,137772
1100902,Moltenbreys Market,44 Worthington Rd,,Huntington,MA,01050,9759,HAMPSHIRE,Grocery Store,42.242344,-72.872093,,,137775
985142,7 Eleven 32442B,722 Huntington Ave,,Boston,MA,02115,5924,SUFFOLK,Convenience Store,42.334152,-71.104553,,,137815
1370119,Congress Market,67 Congress Ave,,Chelsea,MA,02150,2856,SUFFOLK,Convenience Store,42.389614,-71.036301,,,137879
1370218,Dollar General 20134,115 Northfield Rd,,Bernardston,MA,01337,9795,FRANKLIN,Other,42.66991,-72.535545,,,137901
1370260,E Market,390 S Union St,,Lawrence,MA,01843,2810,ESSEX,Convenience Store,42.693138,-71.15313,,,137916
