Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
1554260,Merced Indian Grocers,3368 N State Highway 59,Ste M,Merced,CA,95348,9407,MERCED,Grocery Store,37.325451,-120.50355,,,203927
1258517,7-eleven Store 21604D,899 Broadway,,Chula Vista,CA,91911,1125,SAN DIEGO,Convenience Store,32.617493,-117.08418,,,203928
1526160,Popeyes #8732,1283 E Leland Rd,,Pittsburg,CA,94565,5316,CONTRA COSTA,Restaurant Meals Program,38.008186,-121.8696,,,203932
1264703,Bonfare Market 33,809 20th St,,Sacramento,CA,95811,3103,SACRAMENTO,Convenience Store,38.578579,-121.47904,,,203948
1125984,Williams Express Mart 1,301 Vann St,,Williams,CA,95987,5158,COLUSA,Convenience Store,39.15799,-122.14024,,,203954
1501819,Luc Dinh Ky Restaurant,9812 Bolsa Ave,Ste 100,Westminster,CA,92683,6678,ORANGE,Restaurant Meals Program,33.7444,-117.95756,,,203955
869206,7-Eleven 39153,3621 Yosemite Blvd,,Modesto,CA,95357,0511,STANISLAUS,Convenience Store,37.638279,-120.92679,,,203957
1293303,J&G C Store,685 H St,,Chula Vista,CA,91910,4222,SAN DIEGO,Convenience Store,32.630032,-117.09285,,,203958
1240392,First Step Nutrition 13,300 W Inyo Ave,,Tulare,CA,93274,3833,TULARE,Grocery Store,36.204548,-119.35187,,,203964
1554894,Carl's Jr. #339,3501 Panama Ln,,Bakersfield,CA,93313,3586,KERN,Restaurant Meals Program,35.295464,-119.04119,,,203983
980775,Rose and Fifth Inc,501 S Rose Ave,,Oxnard,CA,93030,7902,VENTURA,Convenience Store,34.196098,-119.1599,,,203989
1549191,Subway #16595,11747 Whittier Blvd,,Whittier,CA,90601,3939,LOS ANGELES,Restaurant Meals Program,33.982327,-118.05106,,,203998
1549088,Subway 3384,809A N Broadway,,Santa Maria,CA,93454,3129,SANTA BARBARA,Restaurant Meals Program,34.960884,-120.4358,,,203999
819728,Quick Shop Market Inc,2830 Franklin Blvd,,Sacramento,CA,95818,2752,SACRAMENTO,Convenience Store,38.552338,-121.47611,,,204001
1438444,Subway #60624,890 Oak Valley Parkway,suite G,Beaumont,CA,92223,    ,RIVERSIDE,Restaurant Meals Program,33.947941,-116.99819,,,204002
1007681,Subway 11729,2427 S Azusa Ave,,West Covina,CA,91792,1536,LOS ANGELES,Restaurant Meals Program,34.032902,-117.91412,,,204014
987467,Sinai Mini Market,1820 W 54th St,,Los Angeles,CA,90062,2601,LOS ANGELES,Convenience Store,33.99305,-118.30974,,,204015
1559863,Subway 12114,3129 E Tulare St,,Fresno,CA,93702,2719,FRESNO,Restaurant Meals Program,36.743553,-119.77187,,,204016
1202403,Dhaka Sweets And Spices,25655 Redlands Blvd,Ste M,Loma Linda,CA,92354,2050,SAN BERNARDINO,Other,34.063015,-117.24483,,,204019
946591,Garden Grove 76,13960 Harbor Blvd,,Garden Grove,CA,92843,4013,ORANGE,Convenience Store,33.760349,-117.92015,,,204025
1275530,La Victoria Supermercado 1,2537 Del Paso Blvd,,Sacramento,CA,95815,2510,SACRAMENTO,Grocery Store,38.612873,-121.44646,,,204028
1096628,Arco Ampm 83284,11901 Road 122,,Pixley,CA,93256,0790,TULARE,Convenience Store,35.988052,-119.29952,,,204033
1614140,Waba Grill #276,4821 Lankershim Blvd,#G & H,North Hollywood,CA,91601,    ,LOS ANGELES,Restaurant Meals Program,34.158127,-118.37115,,,204034
1465955,El Rey Market,851 Oak Ave,,Greenfield,CA,93927,5651,MONTEREY,Grocery Store,36.320152,-121.24396,,,204039
1494106,Wienerschnitzel 580,2830 S. Ventura Rd.,,Oxnard,CA,93033,    ,VENTURA,Restaurant Meals Program,34.173813,-119.19463,,,204040
1005574,Mesa Food & Liquor,8360 Paradise Valley Rd,,Spring Valley,CA,91977,6218,SAN DIEGO,Convenience Store,32.697514,-117.01919,,,204045
1182326,Liquor Locker,3399 Watt Ave,,Sacramento,CA,95821,3615,SACRAMENTO,Convenience Store,38.627392,-121.38309,,,204051
1123602,Ocotillo Chevron 1,1071 Imperial Hwy,,Ocotillo,CA,92259,    ,IMPERIAL,Convenience Store,32.731712,-115.99422,,,204053
945547,Burger King #12312,304 W Century Blvd,,Los Angeles,CA,90003,    ,LOS ANGELES,Restaurant Meals Program,33.945522,-118.27857,,,204058
917559,7-Eleven Store 2368-23948D 23948D,1903 Jensen Ave,,Sanger,CA,93657,2812,FRESNO,Convenience Store,36.706875,-119.56482,,,204066
1299446,3 J Truck Stop,338 Highway A-12,,Grenada,CA,96038,    ,SISKIYOU,Convenience Store,41.647205,-122.5285,,,204069
1252224,La Flor De Michoacan,702 W El Roblar Dr,,Ojai,CA,93023,2116,VENTURA,Grocery Store,34.449936,-119.2821,,,204070
1250398,Express Mart,836 N Main St,,Salinas,CA,93906,4011,MONTEREY,Convenience Store,36.68961,-121.65227,,,204080
1073703,Adeline Liquor And Market,5702 Adeline St,,Emeryville,CA,94608,2816,ALAMEDA,Convenience Store,37.84177,-122.2739,,,204084
1603072,Miguel's Jr #11,2320 Compton Ave,,Corona,CA,92881,7256,RIVERSIDE,Restaurant Meals Program,33.843987,-117.53735,,,204087
1623023,This And That Mini Mart LLC,2012 W 48th St,,Los Angeles,CA,90062,2105,LOS ANGELES,Convenience Store,33.999897,-118.31681,,,204091
1329716,Kentucky Fried Chicken,939 N Hacienda Blvd,,La Puente,CA,91744,2846,LOS ANGELES,Restaurant Meals Program,34.036991,-117.95032,,,204094
1601370,Black Stone Market,570 S Blackstone St,,Tulare,CA,93274,5797,TULARE,Convenience Store,36.202541,-119.33061,,,204097
1625443,Grocery Outlet Escondido 246 246,1516 E Valley Pkwy,,Escondido,CA,92027,2316,SAN DIEGO,Supermarket,33.133823,-117.06143,,,204116
1275089,Arco am/pm 82514,35300 Merle Haggard Dr,,Bakersfield,CA,93308,2268,KERN,Convenience Store,35.441441,-119.07397,,,204118
1601691,Carl's Jr.#644,6079 Magnolia Ave,,Riverside,CA,92506,2525,RIVERSIDE,Restaurant Meals Program,33.959846,-117.39288,,,204123
1083984,7-Eleven 13871A,2654 Cochran St,,Simi Valley,CA,93065,2638,VENTURA,Convenience Store,34.278942,-118.74481,,,204125
1026214,High Grove Chevron,1340 Center St,,Riverside,CA,92507,1027,RIVERSIDE,Convenience Store,34.015392,-117.3406,,,204130
1476209,Popeyes Chicken,9825 Magnolia Ave,,Riverside,CA,92503,    ,RIVERSIDE,Restaurant Meals Program,33.917324,-117.45277,,,204131
1272445,Baypoint Bevbox,634 Port Chicago Hwy,,Bay Point,CA,94565,1597,CONTRA COSTA,Convenience Store,38.034424,-121.96055,,,204133
1436357,Del Taco 1016,23573 Sunnymead Ranch Parkway,,Moreno Valley,CA,92557,    ,RIVERSIDE,Restaurant Meals Program,33.969166,-117.25333,,,204139
1682355,Carnes Y Mariscos Luis Riverside,18189 Van Buren Blvd,Unit 101,Riverside,CA,92508,9297,RIVERSIDE,Specialty Store,33.886333,-117.3454,,,204140
1551056,Charlie's Famous Fried Chicken,1824 W Manchester Ave,,Los Angeles,CA,90047,3007,LOS ANGELES,Restaurant Meals Program,33.959671,-118.30991,,,204145
1526329,Popeyes #11949,2817 Zinfandel Dr,,Rancho Cordova,CA,95670,5603,SACRAMENTO,Restaurant Meals Program,38.595219,-121.2878,,,204148
1194023,7-Eleven 36812,7006 University Ave,,La Mesa,CA,91942,5924,SAN DIEGO,Convenience Store,32.755184,-117.04714,,,204153
1304312,Quik Shop,102 Table Mountain Blvd,,Oroville,CA,95965,3504,BUTTE,Convenience Store,39.522087,-121.55553,,,204154
941025,M & K Market,11321 La Mirada Blvd,,Whittier,CA,90604,2124,LOS ANGELES,Convenience Store,33.927864,-118.01184,,,204155
804610,El Bajio,4501 S Main St,,Los Angeles,CA,90037,2733,LOS ANGELES,Convenience Store,34.002731,-118.27403,,,204156
1233948,7 Eleven Store 39756 A,3315 14th St,,Riverside,CA,92501,3809,RIVERSIDE,Convenience Store,33.974186,-117.37407,,,204170
955390,Paul's  Liquor & Market 8,9305 Monterey Rd,,Gilroy,CA,95020,9603,SANTA CLARA,Convenience Store,37.031937,-121.5813,,,204180
987163,United Market,3736 McCall Ave,,Selma,CA,93662,2215,FRESNO,Super Store,36.588852,-119.61063,,,204181
1291173,Grocery Outlet of Anderson,1981 Highway 273,,Anderson,CA,96007,4265,SHASTA,Super Store,40.435833,-122.28852,,,204183
1597437,Preferred Liquor,9181 Mission Gorge Rd,,Santee,CA,92071,3723,SAN DIEGO,Convenience Store,32.838398,-116.99812,,,204187
987192,Hesperia Gas & Mart/76,17465 Main St,,Hesperia,CA,92345,6268,SAN BERNARDINO,Convenience Store,34.418613,-117.28192,,,204193
942053,Pizza Hut #24906,5213 Whittier Blvd,,Los Angeles,CA,90022,4012,LOS ANGELES,Restaurant Meals Program,34.02071,-118.15681,,,204196
1295516,Red Front/Francis Creek Inn LLC,577 Main St.,,Ferndale,CA,95536,0771,HUMBOLDT,Convenience Store,40.577782,-124.26266,,,204204
1089801,La Hacienda Market 2,36601 Newark Blvd,Ste 72,Newark,CA,94560,3053,ALAMEDA,Other,37.538425,-122.03291,,,204219
1599609,Summits Marketplace,5200 N. Lake Rd,,Merced,CA,95343,    ,MERCED,Convenience Store,37.363911,-120.42561,,,204224
771341,MARKET EXPRESS,1051 S 13th St,Ste C,Grover Beach,CA,93433,3105,SAN LUIS OBISPO,Convenience Store,35.111183,-120.61629,,,204229
1115619,7 Eleven Store  2112 34996A,902 S Santa Fe Ave,,Vista,CA,92084,6203,SAN DIEGO,Convenience Store,33.193783,-117.23407,,,204234
818866,Sprouts Farmers Market 204,4230 Pacific Coast Hwy,,Torrance,CA,90505,5526,LOS ANGELES,Supermarket,33.807915,-118.35852,,,204237
1688138,2GO MSO 42036,81 W Saint Charles St,,San Andreas,CA,95249,9324,CALAVERAS,Convenience Store,38.196358,-120.68253,,,204262
1070287,Sunnyview Gas Spot,1050 Capitol Hills Pkwy,,Tehachapi,CA,93561,1300,KERN,Convenience Store,35.142475,-118.44956,,,204263
965085,Park's Liquor,907 7th Ave,,Hacienda Heights,CA,91745,    ,LOS ANGELES,Convenience Store,34.023129,-117.98605,,,204264
839693,Salinas Meats,229 N Sanborn Rd,,Salinas,CA,93905,2218,MONTEREY,Supermarket,36.677559,-121.62637,,,204265
1473189,Jack in the Box 3258,290 W. Lincoln Ave.,,Anaheim,CA,92805,    ,ORANGE,Restaurant Meals Program,33.835033,-117.91708,,,204271
1293527,7-Eleven Store 18824 C,4205 Voltaire St,,San Diego,CA,92107,1709,SAN DIEGO,Convenience Store,32.743744,-117.23531,,,204275
1521748,COM TAM QUE HUONG,9500 Bolsa Ave,Ste B,Westminster,CA,92683,5943,ORANGE,Restaurant Meals Program,33.744755,-117.96347,,,204277
1546743,Del Taco #1379,421 E 4th St,,Perris,CA,92570,2230,RIVERSIDE,Restaurant Meals Program,33.78204,-117.22037,,,204278
905924,Panaderia Guadalajara 2,1339 W 18th St,,Merced,CA,95340,4401,MERCED,Grocery Store,37.307129,-120.49544,,,204287
804616,MF Mini Market 2,4509 W Pico Blvd,,Los Angeles,CA,90019,4233,LOS ANGELES,Convenience Store,34.048569,-118.33408,,,204289
1163369,Phelan Market,4646 Phelan Rd,Ste E,Phelan,CA,92371,7064,SAN BERNARDINO,Convenience Store,34.426407,-117.56097,,,204290
1547313,Jack in the Box #52,2100 S 4th St,,El Centro,CA,92243,4515,IMPERIAL,Restaurant Meals Program,32.774937,-115.55259,,,204293
258015,Bento Market,801 Benton St,,Santa Rosa,CA,95404,3707,SONOMA,Convenience Store,38.447769,-122.71309,,,204294
1468666,Burger Factory 2,1358 W Martin Luther King Jr Blvd,,Los Angeles,CA,90037,1724,LOS ANGELES,Restaurant Meals Program,34.010803,-118.29981,,,204295
744854,Wiley's Liqour,1015 Ocean Ave,,San Francisco,CA,94112,1840,SAN FRANCISCO,Convenience Store,37.723053,-122.45348,,,204297
1259230,El Rancho Market,812 Willow Rd,,Menlo Park,CA,94025,2542,SAN MATEO,Other,37.465363,-122.15723,,,204300
964644,Jack in the Box #245,108 N Garfield Ave,,Montebello,CA,90640,3808,LOS ANGELES,Restaurant Meals Program,34.015247,-118.12955,,,204302
975290,Subway 2431,750 Vine St,,Los Angeles,CA,90038,    ,LOS ANGELES,Restaurant Meals Program,34.084686,-118.32619,,,204306
978595,Boont Berry Farm,13981 Highway 128,,Boonville,CA,95415,0509,MENDOCINO,Grocery Store,39.010296,-123.36896,,,204310
1596918,We Love Pho 2,4501 E Carson St,Ste 110-111,Long Beach,CA,90808,    ,LOS ANGELES,Restaurant Meals Program,33.832733,-118.1407,,,204311
1552519,Del Taco,1415 Herndon Ave,,Clovis,CA,93611,0504,FRESNO,Restaurant Meals Program,36.838081,-119.68991,,,204312
1126218,Mann's Liquor 3,6023 N Figarden Dr,,Fresno,CA,93722,3226,FRESNO,Convenience Store,36.822651,-119.87061,,,204313
1663429,Del Taco #1240,350 S Gaffey St,,San Pedro,CA,90731,2434,LOS ANGELES,Restaurant Meals Program,33.740826,-118.292,,,204315
961478,7-eleven #39396 B,5495 Sepulveda Blvd,Ste L,Culver City,CA,90230,5558,LOS ANGELES,Convenience Store,33.993172,-118.39536,,,204317
1263668,Ez Baby Meat Market,1320 S Magnolia Ave,,Anaheim,CA,92804,5118,ORANGE,Convenience Store,33.814274,-117.97578,,,204334
1218374,Mothers & Kids Nutrition 3,13800 Heacock St,Ste 119,Moreno Valley,CA,92553,8828,RIVERSIDE,Grocery Store,33.91972,-117.24372,,,204338
1640254,TACO BELL #17194,9919 Avalon Blvd,,Los Angeles,CA,90003,4805,LOS ANGELES,Restaurant Meals Program,33.945869,-118.26565,,,204340
937792,7-Eleven Store #39280,96801/2 Sunland Blvd.,,Sunland,CA,91040,    ,LOS ANGELES,Convenience Store,34.251541,-118.34582,,,204341
747855,DISCOUNT MARKET,4233 W Century Blvd,#17-19,Inglewood,CA,90304,1603,LOS ANGELES,Convenience Store,33.945477,-118.34974,,,204342
1258896,Sierra Market,2446 McCall Ave,,Selma,CA,93662,3145,FRESNO,Grocery Store,36.570278,-119.6107,,,204343
1038316,Gavilan Hills Market,22060 Gavilan Rd,,Perris,CA,92570,9056,RIVERSIDE,Convenience Store,33.799206,-117.35914,,,204346
1574751,Burger King #2505,2162 Railroad Ave,,Pittsburg,CA,94565,4923,CONTRA COSTA,Restaurant Meals Program,38.014339,-121.89105,,,204348
1541157,Tokyo Central & Main Pacific,1620 W Redondo Beach Blvd,,Gardena,CA,90247,3222,LOS ANGELES,Super Store,33.88858,-118.30547,,,204354
930677,Star Estrella Meat and Market Inc.,580 S Madera Ave,,Kerman,CA,93630,1536,FRESNO,Grocery Store,36.72578,-120.05983,,,204364
1552820,Carl's Jr. #495,2610 W March Ln,,Stockton,CA,95207,6523,SAN JOAQUIN,Restaurant Meals Program,37.984409,-121.34022,,,204365
866192,PDQ Mart & Deli,15973 Yarnell St,,Sylmar,CA,91342,1052,LOS ANGELES,Convenience Store,34.322159,-118.47914,,,204367
1097747,Adobe Minimart,2370 Main St,,Red Bluff,CA,96080,2356,TEHAMA,Convenience Store,40.190887,-122.23902,,,204377
1059886,Hammer/I-5 Arco,3250 W Hammer Ln,,Stockton,CA,95209,2737,SAN JOAQUIN,Convenience Store,38.021297,-121.35701,,,204380
1092741,A&M Tropical Food,15530 Crenshaw Blvd,,Gardena,CA,90249,4526,LOS ANGELES,Other,33.889759,-118.32646,,,204381
943126,Pizza Hut #26206,18520 W Soledad Cyn,,Canyon Country,CA,91351,    ,LOS ANGELES,Restaurant Meals Program,34.416195,-118.4569,,,204386
887999,Miracle Market,800 W Alondra Blvd,,Compton,CA,90220,3500,LOS ANGELES,Grocery Store,33.888428,-118.23764,,,204390
1078608,G&M 10,944 W Orangethorpe Ave,,Fullerton,CA,92832,2827,ORANGE,Convenience Store,33.859016,-117.94143,,,204392
1153512,7 Eleven Store 13880F,50 E Wilbur Rd,,Thousand Oaks,CA,91360,5562,VENTURA,Convenience Store,34.186462,-118.87428,,,204396
1647815,Jerusalem Roastery ,12531 Harbor Blvd,Ste C,Garden Grove,CA,92840,5824,ORANGE,Convenience Store,33.781025,-117.91557,,,204406
922225,7-Eleven Store #33611,13982 Bolsa Chica Rd,,Westminster,CA,92683,3457,ORANGE,Convenience Store,33.759693,-118.04242,,,204413
1305733,Raj Service Station,401 E 6th St,,Corona,CA,92879,1522,RIVERSIDE,Convenience Store,33.874996,-117.56243,,,204424
1086395,Osi Foodmart,601 N Virgil Ave,,Los Angeles,CA,90004,2317,LOS ANGELES,Supermarket,34.081921,-118.28687,,,204425
822711,7-eleven 14324,1905 Latham St,,Mountain View,CA,94040,2107,SANTA CLARA,Convenience Store,37.394253,-122.09637,,,204431
942779,Pizza Hut #27613,4207 Beverly Blvd,,Los Angeles,CA,90004,4415,LOS ANGELES,Restaurant Meals Program,34.076485,-118.30072,,,204432
852165,7 Eleven 39064A ,3111 W Temple Ave,,Pomona,CA,91768,3241,LOS ANGELES,Convenience Store,34.04451,-117.80243,,,204444
1554509,Carl's Jr. - 217,2412 Ming Ave,,Bakersfield,CA,93304,4536,KERN,Restaurant Meals Program,35.339882,-119.02978,,,204446
1297529,Mayalis Party Supply,4970 Whittier Blvd,,Los Angeles,CA,90022,3130,LOS ANGELES,Convenience Store,34.021343,-118.16209,,,204447
1068509,Henderson Ave Chevron,957 W Henderson Ave,,Porterville,CA,93257,1761,TULARE,Convenience Store,36.080372,-119.03807,,,204453
1231540,Mother's Market & Kitchen,1890 Newport Blvd,,Costa Mesa,CA,92627,2800,ORANGE,Other,33.642761,-117.917,,,204454
787413,Colden Market,9601 S Figueroa St,,Los Angeles,CA,90003,3928,LOS ANGELES,Convenience Store,33.94907,-118.28273,,,204456
1552254,Del Taco #4,103 E 3rd St,,Corona,CA,92879,1401,RIVERSIDE,Restaurant Meals Program,33.878643,-117.56539,,,204457
1574980,Burger King #9646,4620 Lone Tree Way,,Antioch,CA,94531,8463,CONTRA COSTA,Restaurant Meals Program,37.964981,-121.77933,,,204460
1165815,Biachi Market,905 E Bianchi Rd,,Stockton,CA,95207,8936,SAN JOAQUIN,Convenience Store,37.996613,-121.29384,,,204461
1667952,WM Cafe,5055 Santa Teresa Blvd,,Gilroy,CA,95020,9599,SANTA CLARA,Restaurant Meals Program,36.970909,-121.56803,,,204465
1657290,North Fresno Grocery Outlet 574,2990 E Nees Ave,,Fresno,CA,93720,6008,FRESNO,Supermarket,36.852695,-119.73077,,,204466
1640320,TACO BELL #28514,204 N Gaffey St,,San Pedro,CA,90731,1922,LOS ANGELES,Restaurant Meals Program,33.744347,-118.292,,,204469
1112104,Ramirez Market,856 E 51st St,,Los Angeles,CA,90011,4114,LOS ANGELES,Convenience Store,33.996563,-118.26066,,,204470
1333975,Carl's Jr. #7351,6310 Platt Ave,,Woodland Hills,CA,91367,1341,LOS ANGELES,Restaurant Meals Program,34.185974,-118.6425,,,204495
1673497,Moorpark Grocery Outlet 363,425 W Los Angeles Ave,,Moorpark,CA,93021,1707,VENTURA,Supermarket,34.281017,-118.88651,,,204497
1281684,Yosemite Fuel Stop,35481 Highway 41,,Coarsegold,CA,93614,8722,MADERA,Convenience Store,37.263798,-119.69144,,,204498
1094317,Mercado Loco 3,3049 W Capitol Ave,,West Sacramento,CA,95691,2912,YOLO,Supermarket,38.579048,-121.5508,,,204512
1293965,Circle A Mart N Gas 42543,1101 N Rancho Ave,,Colton,CA,92324,1734,SAN BERNARDINO,Convenience Store,34.077835,-117.33495,,,204513
1396050,McDonald's #10746,8507 Artesia Blvd,,Bellflower,CA,90706,6101,LOS ANGELES,Restaurant Meals Program,33.875057,-118.15101,,,204515
1019176,Lion Foods Llc,2217 Quimby Rd,,San Jose,CA,95122,1335,SANTA CLARA,Super Store,37.324055,-121.81,,,204516
964650,Jack in the Box # 255,706 W Beverly Blvd,,Montebello,CA,90640,3626,LOS ANGELES,Restaurant Meals Program,34.017262,-118.10522,,,204518
1394403,El Pollo Loco #5327,2501 S Bristol St,,Santa Ana,CA,92704,5724,ORANGE,Restaurant Meals Program,33.71357,-117.88499,,,204519
1273623,Weed Grocery Outlet,268 E Vista Dr,,Weed,CA,96094,9569,SISKIYOU,Super Store,41.397861,-122.37798,,,204533
1064931,Palo Cedro Chevron,9345 Skycrest Way,,Palo Cedro,CA,96073,    ,SHASTA,Convenience Store,40.559322,-122.23763,,,204536
1667438,Adam's Market,7135 Pacific Ave,,Stockton,CA,95207,1908,SAN JOAQUIN,Grocery Store,38.014332,-121.32237,,,204537
1560479,El Pollo Loco #3300,4600 Mack Rd,,Sacramento,CA,95823,4596,SACRAMENTO,Restaurant Meals Program,38.473923,-121.44704,,,204539
816448,Rancho Ria Liquor Store,2000 W Rialto Ave,,San Bernardino,CA,92410,1509,SAN BERNARDINO,Convenience Store,34.099689,-117.33342,,,204547
1296275,Orlando's Pine Grove,19394 State Highway 88,,Pine Grove,CA,95665,9456,AMADOR,Grocery Store,38.41243,-120.66693,,,204554
1180756,Maruti Mini Mart,2245 Hartnell Ave,,Redding,CA,96002,2323,SHASTA,Convenience Store,40.563725,-122.32925,,,204556
1265468,La Mexicana Market,1261 W El Segundo Blvd,,Gardena,CA,90247,1521,LOS ANGELES,Grocery Store,33.916489,-118.2983,,,204558
1294825,K-2 Market,44116 10th St W,Ste 111,Lancaster,CA,93534,4237,LOS ANGELES,Convenience Store,34.684135,-118.14793,,,204559
1136244,7-eleven Store 13666g 2111,11610 Riverside Dr,,Lakeside,CA,92040,2316,SAN DIEGO,Convenience Store,32.862476,-116.94254,,,204563
801479,FASTRIP FOOD STORE 780,195 W Hermosa St,,Lindsay,CA,93247,2030,TULARE,Convenience Store,36.204739,-119.09218,,,204571
1604460,Jim's Famous Burgers,915 W Duarte Rd,,Monrovia,CA,91016,4306,LOS ANGELES,Restaurant Meals Program,34.131779,-118.0182,,,204577
1540079,Carl's Jr. #2588,4463 Camino de la Plz,,San Ysidro,CA,92173,3010,SAN DIEGO,Restaurant Meals Program,32.543018,-117.03715,,,204579
1537163,Subway #22998,9008 Balboa Blvd,,Northridge,CA,91325,2610,LOS ANGELES,Restaurant Meals Program,34.23476,-118.50136,,,204582
1544563,Habachihana Grill Montclair,4432 Holt Blvd,Unit A,Montclair,CA,91763,4178,SAN BERNARDINO,Restaurant Meals Program,34.064102,-117.708,,,204583
1175714,Spot Liquor,11 Washington Ave,,Richmond,CA,94801,3986,CONTRA COSTA,Convenience Store,37.927555,-122.38394,,,204584
833277,Hoa Binh Garden Grove Supermarket,13922 Brookhurst St,,Garden Grove,CA,92843,3123,ORANGE,Super Store,33.761028,-117.95374,,,204585
1267431,Db Ashlan,4245 W Ashlan Ave,,Fresno,CA,93722,6308,FRESNO,Convenience Store,36.793232,-119.86762,,,204597
1258873,Subway 5104,2215 Mission Street,,Santa Cruz,CA,95060,    ,SANTA CRUZ,Restaurant Meals Program,36.961533,-122.04573,,,204604
1392639,VALLARTA SUPERMARKET #14 Restaurant,1801 W Avenue I,,Lancaster,CA,93534,1453,LOS ANGELES,Restaurant Meals Program,34.704777,-118.1634,,,204608
1048138,La Plaza Market 1,3225 N Tracy Blvd,,Tracy,CA,95376,1795,SAN JOAQUIN,Super Store,37.759781,-121.4351,,,204613
1547635,Jack in the Box #500,2505 A St,,Antioch,CA,94509,3793,CONTRA COSTA,Restaurant Meals Program,37.999252,-121.8055,,,204614
925090,El Molino Produce Market,1500 Monument Blvd,Ste F10,Concord,CA,94520,4298,CONTRA COSTA,Grocery Store,37.953117,-122.04166,,,204616
1338260,WKS Frosty Corp dba Wendys 56160,8310 Rio San Diego Dr,,San Diego,CA,92108,    ,SAN DIEGO,Restaurant Meals Program,32.774555,-117.14651,,,204617
1182279,Jack in The Box #3033,14039 Highway 8 Business,,El Cajon,CA,92021,1952,SAN DIEGO,Restaurant Meals Program,32.844933,-116.88277,,,204619
1179218,Farmers Market At The Grove School,11126 Iowa St,,Redlands,CA,92373,4363,SAN BERNARDINO,Farmers and Markets,34.049679,-117.21304,,,204624
1107251,Tori Liquor Inc.,7300 Sepulveda Blvd,,Van Nuys,CA,91405,1751,LOS ANGELES,Convenience Store,34.203278,-118.46577,,,204634
927003,Guatemala Imports,2214 W 7th St,,Los Angeles,CA,90057,4002,LOS ANGELES,Grocery Store,34.057354,-118.27881,,,204637
1662760,One Stop Market Beer and Wine,945 W Pacific Coast Hwy,Ste 106,Wilmington,CA,90744,2561,LOS ANGELES,Convenience Store,33.790718,-118.27454,,,204641
1154907,KFC #C191030,1327 Broadway,,Chula Vista,CA,91911,4008,SAN DIEGO,Restaurant Meals Program,32.60284,-117.07815,,,204643
902156,Sood Enterprises Inc - Jack in the Box #3205,6351 Sepulveda Blvd,,Van Nuys,CA,91411,1113,LOS ANGELES,Restaurant Meals Program,34.186089,-118.46663,,,204645
1127348,Basic Nutrition 4,1601 Mcdonald Way,,Bakersfield,CA,93309,4016,KERN,Grocery Store,35.34037,-119.05299,,,204649
875871,Jack in the Box #3256,10699 Valley Blvd,,El Monte,CA,91731,2404,LOS ANGELES,Restaurant Meals Program,34.076839,-118.0396,,,204651
1053472,Fresh Garden Market,4291 Market St,,San Diego,CA,92102,4648,SAN DIEGO,Grocery Store,32.711445,-117.10268,,,204653
1040584,Discount Liquor,409 N Main St,,Manteca,CA,95336,3911,SAN JOAQUIN,Convenience Store,37.803043,-121.21711,,,204654
941393,Subway #23985,3126 E Florence Ave,,Huntington Park,CA,90255,5830,LOS ANGELES,Restaurant Meals Program,33.972355,-118.21104,,,204656
1233914,Ronneeis Market Deli,1270 N Country Club Blvd,,Stockton,CA,95204,5049,SAN JOAQUIN,Convenience Store,37.969513,-121.31486,,,204660
1478338,Boys Hamburgers 8,5815 Downey Ave,,Long Beach,CA,90805,    ,LOS ANGELES,Restaurant Meals Program,33.860924,-118.15161,,,204661
902978,Sprouts Farmers Market 209,735 E Birch St,,Brea,CA,92821,5799,ORANGE,Supermarket,33.917809,-117.88874,,,204676
1070734,ARCO AM PM 82886,484 S Riverside Ave,,Rialto,CA,92376,6563,SAN BERNARDINO,Convenience Store,34.092541,-117.37038,,,204677
1173047,Denny's #7096,13584 Camino Canada,,El Cajon,CA,92021,2059,SAN DIEGO,Restaurant Meals Program,32.827026,-116.90162,,,204682
1200132,Santa Fe Foods 7,1712 Fremont Blvd,,Seaside,CA,93955,3609,MONTEREY,Super Store,36.611916,-121.84405,,,204690
1409607,McDonald's #11549,24440 Alessandro Blvd,,Moreno Valley,CA,92553,3510,RIVERSIDE,Restaurant Meals Program,33.917725,-117.23643,,,204691
1263707,California Fresh Market Slo,771 E Foothill Blvd,,San Luis Obispo,CA,93405,1617,SAN LUIS OBISPO,Super Store,35.294079,-120.67228,,,204694
1296315,La Cachanilla 5,1135 N White Ave,,Pomona,CA,91768,3040,LOS ANGELES,Grocery Store,34.068295,-117.7593,,,204695
1229954,Sawaya Brother Jr Market,183 Broadway,,Chula Vista,CA,91910,2247,SAN DIEGO,Grocery Store,32.642113,-117.09378,,,204703
1554565,Cho Dong Ba,9262 Bolsa Ave,Ste D,Westminster,CA,92683,    ,ORANGE,Restaurant Meals Program,33.744469,-117.96767,,,204707
797558,COTATI MARKET,8285 Old Redwood Hwy,,Cotati,CA,94931,5207,SONOMA,Convenience Store,38.325001,-122.70496,,,204716
1652464,Dollar King 12,2700 Colorado Blvd,Ste 152,Los Angeles,CA,90041,1088,LOS ANGELES,Other,34.1413,-118.22505,,,204717
1178990,Carl's Jr. #7402,8875 Glenoaks Blvd,,Sun Valley,CA,91352,2831,LOS ANGELES,Restaurant Meals Program,34.230038,-118.36718,,,204727
