PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
04607,12219,34598,7103,5116,12270,84,0.41869220067108603,18913,9212,0.48707238407444614
04608,10661,35854,5032,5629,18399,80,0.5279992496013507,14909,9303,0.6239855121067811
04609,12051,35183,5296,6755,18361,95,0.5605343954858518,19107,12278,0.6425917203119276
04610,8451,25252,2738,5713,17040,65,0.6760146728197847,15400,10171,0.6604545454545454
04611,10389,32180,3971,6418,18018,79,0.6177687939166426,16554,10993,0.6640691071644316
04612,8941,28976,2948,5993,17553,65,0.6702829661111732,13045,9564,0.7331544653123803
04613,7012,15357,1040,5972,13594,61,0.8516828294352539,11394,9510,0.8346498156924698
04614,13576,42982,5697,7879,19640,111,0.5803624042427814,22117,14777,0.6681285888682914
04615,9062,26024,3350,5712,15421,77,0.6303244316927831,15683,10535,0.6717464770770898
04616,8465,23426,3115,5350,11996,62,0.6320141760189013,14862,10797,0.7264836495761001
04617,7624,19671,4540,3084,8160,50,0.40451206715634835,12201,6177,0.5062699778706663
04618,11502,29314,5416,6086,14063,87,0.5291253695009563,17757,10280,0.5789266204876949
04619,10194,25916,3727,6467,15480,66,0.6343927800667059,15881,10115,0.6369246269126629
04620,6492,13240,3127,3365,5239,46,0.5183302526186075,11171,6287,0.5627965267209739
04621,4271,9184,1038,3233,5984,39,0.756965581830953,6818,5664,0.8307421531240833
04622,5523,13002,1256,4267,8808,44,0.7725873619409741,10895,7901,0.7251950435979807
04623,8416,26636,2773,5643,16752,64,0.6705085551330798,15712,10863,0.691382382892057
04624,4517,11384,721,3796,8925,32,0.8403807837059996,6983,5993,0.8582271230130316
04625,9635,28353,2645,6990,20942,58,0.7254800207576544,15400,11727,0.7614935064935064
04626,13622,40793,7101,6521,16762,85,0.4787109088239612,22477,13653,0.6074209191618098
04627,6491,18369,2048,4443,10406,44,0.6844862116777076,11207,8171,0.72909788525029
04628,5021,11816,2127,2894,6414,44,0.5763792073292173,10467,6531,0.6239610203496704
