state_fips,statename,yearmonth,bbce,cap,vehexclall,bbce_inclmt,call_any,oapp,reportsimple,ebtissuance,transben,outreach,faceini,facerec,fingerprint,households,persons,issuance
18,Indiana,200112,0.0,0,0.0,-9.0,0.0,0.0,0.0,0.7515785,0.0,23.81383,0.0,0.0,0,165600.0,396508.0,32789067.0
18,Indiana,200201,0.0,0,1.0,-9.0,0.0,0.0,0.0,0.7552217,0.0,23.81383,0.0,0.0,0,169841.0,407410.0,33720811.0
18,Indiana,200202,0.0,0,1.0,-9.0,0.0,0.0,0.0,0.9017728,0.0,23.81383,0.0,0.0,0,169888.0,408042.0,33786410.0
18,Indiana,200203,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,23.81383,0.0,0.0,0,172537.0,414204.0,34502553.0
18,Indiana,200204,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,23.81383,0.0,0.0,0,174104.0,418246.0,35152772.0
18,Indiana,200205,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,23.81383,0.0,0.0,0,173906.0,417698.0,34441493.0
18,Indiana,200206,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,23.81383,0.0,0.0,0,173727.0,417116.0,34220598.0
18,Indiana,200207,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,23.81383,0.0,0.0,0,176342.0,423603.0,35154667.0
18,Indiana,200208,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,23.81383,0.0,0.0,0,178056.0,427818.0,35295579.0
18,Indiana,200209,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,23.81383,0.0,0.0,0,179321.0,430535.0,35348732.0
18,Indiana,200210,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,183048.0,439237.0,37667598.0
18,Indiana,200211,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,183808.0,441499.0,37347208.0
18,Indiana,200212,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,187238.0,449148.0,38289238.0
18,Indiana,200301,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,191243.0,458487.0,38971837.0
18,Indiana,200302,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,192254.0,461064.0,39855431.0
18,Indiana,200303,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,195247.0,467992.0,40696656.0
18,Indiana,200304,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,196514.0,471673.0,41106643.0
18,Indiana,200305,0.0,0,1.0,-9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,197494.0,473541.0,41222546.0
18,Indiana,200306,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,205208.0,487197.0,41425422.0
18,Indiana,200307,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,207800.0,493835.0,42164883.0
18,Indiana,200308,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,208943.0,496333.0,42361544.0
18,Indiana,200309,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,211465.0,502191.0,42591386.0
18,Indiana,200310,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,214987.0,508903.0,43773968.0
18,Indiana,200311,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,215597.0,509109.0,43791974.0
18,Indiana,200312,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,220428.0,518922.0,44588888.0
18,Indiana,200401,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,221856.0,521174.0,44659281.0
18,Indiana,200402,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,222660.0,522926.0,45129801.0
18,Indiana,200403,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,226071.0,530759.0,45916593.0
18,Indiana,200404,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,226042.0,529903.0,45706623.0
18,Indiana,200405,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,226679.0,529857.0,46790579.0
18,Indiana,200406,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,228213.0,532402.0,46764058.0
18,Indiana,200407,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,228936.0,534255.0,47302994.0
18,Indiana,200408,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,230715.0,538350.0,47549129.0
18,Indiana,200409,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,231269.0,539332.0,47526706.0
18,Indiana,200410,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,233215.0,543059.0,51185338.0
18,Indiana,200411,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,235027.0,547530.0,51327996.0
18,Indiana,200412,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,237633.0,552835.0,51932878.0
18,Indiana,200501,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,240070.0,557686.0,52420775.0
18,Indiana,200502,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,242293.0,563206.0,53314378.0
18,Indiana,200503,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,241469.0,558870.0,52441885.0
18,Indiana,200504,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,240360.0,556058.0,52216604.0
18,Indiana,200505,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,240721.0,556605.0,52120464.0
18,Indiana,200506,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,241178.0,557207.0,51930874.0
18,Indiana,200507,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,240285.0,554776.0,51994654.0
18,Indiana,200508,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,243822.0,563146.0,52927134.0
18,Indiana,200509,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,244465.0,564445.0,52795360.0
18,Indiana,200510,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,245579.0,566569.0,53917131.0
18,Indiana,200511,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,247332.0,570242.0,54265809.0
18,Indiana,200512,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,248965.0,573516.0,54315093.0
18,Indiana,200601,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,250093.0,575726.0,54054951.0
18,Indiana,200602,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,249411.0,573728.0,53890340.0
18,Indiana,200603,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,252172.0,579553.0,54510088.0
18,Indiana,200604,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,249330.0,574006.0,54029609.0
18,Indiana,200605,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,250364.0,576211.0,53984097.0
18,Indiana,200606,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,249914.0,575602.0,53619914.0
18,Indiana,200607,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,249080.0,573832.0,53598821.0
18,Indiana,200608,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,251436.0,579762.0,54197687.0
18,Indiana,200609,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,250301.0,577610.0,53729865.0
18,Indiana,200610,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,252238.0,582652.0,55570341.0
18,Indiana,200611,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,251533.0,581657.0,55147776.0
18,Indiana,200612,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,253220.0,585296.0,55668728.0
18,Indiana,200701,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,255106.0,589303.0,55857920.0
18,Indiana,200702,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,252223.0,583210.0,55136611.0
18,Indiana,200703,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,254254.0,587152.0,56025403.0
18,Indiana,200704,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,252551.0,583789.0,56438165.0
18,Indiana,200705,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,253233.0,585245.0,56879643.0
18,Indiana,200706,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,253443.0,586156.0,56965971.0
18,Indiana,200707,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,254557.0,589626.0,57330528.0
18,Indiana,200708,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,257232.0,596507.0,58063801.0
18,Indiana,200709,0.0,0,1.0,-9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,256484.0,595284.0,58012696.0
18,Indiana,200710,0.0,0,1.0,-9.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,261526.0,607782.0,62121965.0
18,Indiana,200711,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,260330.0,605377.0,61419947.0
18,Indiana,200712,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,260901.0,606704.0,61431444.0
18,Indiana,200801,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,261914.0,608080.0,61476469.0
18,Indiana,200802,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,261927.0,608404.0,61792661.0
18,Indiana,200803,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,263483.0,611969.0,62545879.0
18,Indiana,200804,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,264786.0,615421.0,63098255.0
18,Indiana,200805,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,263188.0,611239.0,62688064.0
18,Indiana,200806,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,273876.0,639470.0,68609068.0
18,Indiana,200807,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,275272.0,641216.0,66500446.0
18,Indiana,200808,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,279700.0,652769.0,67510381.0
18,Indiana,200809,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,286726.0,672551.0,73688607.0
18,Indiana,200810,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,312104.0,740347.0,90557148.0
18,Indiana,200811,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,282622.0,659712.0,76133885.0
18,Indiana,200812,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,287343.0,670192.0,77666508.0
18,Indiana,200901,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,289304.0,675871.0,78638255.0
18,Indiana,200902,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,290033.0,679420.0,78563549.0
18,Indiana,200903,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,296245.0,694052.0,79880823.0
18,Indiana,200904,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,296784.0,695135.0,93782639.0
18,Indiana,200905,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,301829.0,708942.0,96088072.0
18,Indiana,200906,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,306562.0,721155.0,97722081.0
18,Indiana,200907,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,311475.0,732197.0,99218209.0
18,Indiana,200908,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,317502.0,745955.0,101026503.0
18,Indiana,200909,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,322539.0,757360.0,101971075.0
18,Indiana,200910,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.2864166,1.0,1.0,0,329544.0,774776.0,103006069.0
18,Indiana,200911,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.2864166,1.0,1.0,0,332333.0,781420.0,102819770.0
18,Indiana,200912,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.2864166,1.0,1.0,0,338287.0,794209.0,105280892.0
18,Indiana,201001,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.2864166,1.0,1.0,0,341456.0,800959.0,105298343.0
18,Indiana,201002,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.2864166,1.0,1.0,0,342960.0,804477.0,105799587.0
18,Indiana,201003,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.2864166,1.0,1.0,0,346813.0,810986.0,106846262.0
18,Indiana,201004,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.2864166,1.0,1.0,0,345446.0,805969.0,105771929.0
18,Indiana,201005,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.2864166,1.0,1.0,0,349641.0,814069.0,106914876.0
18,Indiana,201006,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.2864166,1.0,1.0,0,352598.0,823818.0,109560174.0
18,Indiana,201007,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.2864166,1.0,1.0,0,359968.0,839080.0,111891576.0
18,Indiana,201008,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.2864166,1.0,1.0,0,366057.0,853086.0,114111021.0
18,Indiana,201009,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.2864166,1.0,1.0,0,368913.0,857992.0,113924654.0
18,Indiana,201010,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,370919.0,860911.0,113580525.0
18,Indiana,201011,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,372486.0,863489.0,113676082.0
18,Indiana,201012,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,376700.0,871666.0,114641679.0
18,Indiana,201101,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,377040.0,872037.0,114082819.0
18,Indiana,201102,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,377104.0,871500.0,114440348.0
18,Indiana,201103,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,381386.0,878389.0,115726464.0
18,Indiana,201104,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,381191.0,876142.0,115265517.0
18,Indiana,201105,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,382708.0,878259.0,115639924.0
18,Indiana,201106,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,384867.0,882664.0,116172287.0
18,Indiana,201107,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,386316.0,884325.0,116538303.0
18,Indiana,201108,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,391571.0,895008.0,118504445.0
18,Indiana,201109,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,392310.0,896328.0,118209940.0
18,Indiana,201110,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,395327.0,901967.0,119819554.0
18,Indiana,201111,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,395321.0,900760.0,119438184.0
18,Indiana,201112,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,398604.0,906446.0,119474740.0
18,Indiana,201201,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,400104.0,909866.0,119438744.0
18,Indiana,201202,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,399169.0,906552.0,118588009.0
18,Indiana,201203,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,400223.0,906894.0,118792233.0
18,Indiana,201204,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,398315.0,901265.0,118362308.0
18,Indiana,201205,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,400506.0,904686.0,120044930.0
18,Indiana,201206,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,402931.0,908458.0,119838160.0
18,Indiana,201207,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,405247.0,911977.0,123865194.0
18,Indiana,201208,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,410267.0,922382.0,124514195.0
18,Indiana,201209,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0,410961.0,923201.0,122233556.0
18,Indiana,201210,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,58.04792,1.0,1.0,0,412820.0,925574.0,122539077.0
18,Indiana,201211,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,58.04792,1.0,1.0,0,411830.0,922564.0,121358051.0
18,Indiana,201212,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,58.04792,1.0,1.0,0,412719.0,923750.0,121548498.0
18,Indiana,201301,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,58.04792,1.0,1.0,0,415066.0,927030.0,121407379.0
18,Indiana,201302,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,58.04792,1.0,1.0,0,414279.0,925554.0,121287127.0
18,Indiana,201303,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,58.04792,1.0,1.0,0,415731.0,926959.0,121818149.0
18,Indiana,201304,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,58.04792,1.0,1.0,0,415325.0,924463.0,121678106.0
18,Indiana,201305,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,58.04792,1.0,1.0,0,416540.0,926574.0,121725878.0
18,Indiana,201306,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,58.04792,1.0,1.0,0,416138.0,924122.0,121167262.0
18,Indiana,201307,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,58.04792,1.0,1.0,0,416777.0,925265.0,122862540.0
18,Indiana,201308,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,58.04792,1.0,1.0,0,419988.0,931675.0,122125173.0
18,Indiana,201309,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,58.04792,1.0,1.0,0,419005.0,928601.0,121618936.0
18,Indiana,201310,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,73.75084,1.0,1.0,0,418649.0,926155.0,121477058.0
18,Indiana,201311,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,73.75084,1.0,1.0,0,414892.0,917743.0,111524060.0
18,Indiana,201312,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,73.75084,1.0,1.0,0,411046.0,908732.0,110069110.0
18,Indiana,201401,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,73.75084,1.0,1.0,0,406364.0,898362.0,107815386.0
18,Indiana,201402,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,73.75084,1.0,1.0,0,405169.0,896095.0,108034878.0
18,Indiana,201403,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,73.75084,1.0,1.0,0,405171.0,894673.0,108412281.0
18,Indiana,201404,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,73.75084,1.0,1.0,0,400719.0,883826.0,106952377.0
18,Indiana,201405,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,73.75084,1.0,1.0,0,400556.0,882724.0,108117024.0
18,Indiana,201406,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,73.75084,1.0,1.0,0,399298.0,879279.0,107461303.0
18,Indiana,201407,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,73.75084,1.0,1.0,0,398768.0,877617.0,108264966.0
18,Indiana,201408,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,73.75084,1.0,1.0,0,398034.0,875833.0,106883786.0
18,Indiana,201409,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,73.75084,1.0,1.0,0,396235.0,871344.0,106456174.0
18,Indiana,201410,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,75.0895,1.0,1.0,0,396497.0,871178.0,109664403.0
18,Indiana,201411,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,75.0895,1.0,1.0,0,389893.0,854791.0,107516090.0
18,Indiana,201412,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,75.0895,1.0,1.0,0,388679.0,851242.0,106336726.0
18,Indiana,201501,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,75.0895,1.0,1.0,0,387226.0,847287.0,105207678.0
18,Indiana,201502,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,75.0895,1.0,1.0,0,384064.0,839656.0,104485058.0
18,Indiana,201503,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,75.0895,1.0,1.0,0,383015.0,836108.0,104288651.0
18,Indiana,201504,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,75.0895,1.0,1.0,0,377195.0,822483.0,102371902.0
18,Indiana,201505,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,75.0895,1.0,1.0,0,375118.0,818856.0,102031870.0
18,Indiana,201506,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,75.0895,1.0,1.0,0,373232.0,814915.0,101338464.0
18,Indiana,201507,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,75.0895,1.0,1.0,0,371396.0,813123.0,101282203.0
18,Indiana,201508,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,75.0895,1.0,1.0,0,368148.0,808064.0,100308002.0
18,Indiana,201509,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,75.0895,1.0,1.0,0,364690.0,803182.0,99357184.0
18,Indiana,201510,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,80.16375,1.0,1.0,0,362377.0,799663.0,98600578.0
18,Indiana,201511,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,80.16375,1.0,1.0,0,340027.0,764670.0,92512425.0
18,Indiana,201512,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,80.16375,1.0,1.0,0,336097.0,758446.0,91421451.0
18,Indiana,201601,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,80.16375,1.0,1.0,0,335382.0,757243.0,90564639.0
18,Indiana,201602,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,80.16375,1.0,1.0,0,331932.0,749927.0,90333580.0
18,Indiana,201603,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,80.16375,1.0,1.0,0,329937.0,745505.0,89818917.0
18,Indiana,201604,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,80.16375,1.0,1.0,0,325865.0,736345.0,88695715.0
18,Indiana,201605,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,80.16375,1.0,1.0,0,319545.0,723371.0,86003477.0
18,Indiana,201606,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,80.16375,1.0,1.0,0,318151.0,720795.0,85590346.0
18,Indiana,201607,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,80.16375,1.0,1.0,0,315471.0,714806.0,85046517.0
18,Indiana,201608,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,80.16375,1.0,1.0,0,316369.0,717811.0,85647529.0
18,Indiana,201609,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,80.16375,1.0,1.0,0,313106.0,710738.0,84223752.0
18,Indiana,201610,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,78.129,1.0,1.0,0,312214.0,708476.0,83845949.0
18,Indiana,201611,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,78.129,1.0,1.0,0,307780.0,697626.0,82223893.0
18,Indiana,201612,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,78.129,1.0,1.0,0,305574.0,691962.0,81349546.0
18,Indiana,201701,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,78.129,,,0,301508.0,682077.0,80092314.0
18,Indiana,201702,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,78.129,,,0,300195.0,679246.0,80138047.0
18,Indiana,201703,0.0,0,1.0,-9.0,1.0,2.0,1.0,1.0,0.0,78.129,,,0,300241.0,678003.0,80213228.0
