PUMA,eligible_hh,eligible_persons,snap_hh,no_snap_hh,no_snap_persons,n_sample,non_enroll_rate,eligible_hh_200fpl,no_snap_hh_200fpl,non_enroll_rate_200fpl
03304,2182,4783,403,1779,3933,27,0.8153070577451879,5864,5210,0.8884720327421555
03305,7333,17917,2325,5008,12082,65,0.6829401336424383,13476,10483,0.7779014544375186
03306,4880,11062,1312,3568,7346,54,0.7311475409836066,8261,6137,0.7428882701852076
03307,3623,5710,1462,2161,3406,34,0.5964670162848468,7049,4641,0.6583912611717975
03308,3512,6889,1358,2154,3400,38,0.6133257403189066,5464,3772,0.6903367496339677
03309,2965,6118,1129,1836,3624,34,0.6192242833052276,4724,3356,0.7104149026248942
03310,3043,7332,1637,1406,2978,32,0.46204403549129147,6248,3574,0.5720230473751601
03311,3365,7091,1838,1527,3326,29,0.4537890044576523,6016,3143,0.5224401595744681
03312,1851,3268,283,1568,2809,21,0.8471096704484062,4008,3575,0.8919660678642715
03313,3828,11084,1089,2739,6512,36,0.7155172413793104,6531,4538,0.6948399938753637
04103,21414,33691,14911,6503,10392,125,0.303679835621556,29653,10434,0.35186996256702524
04104,8678,15989,3574,5104,9471,43,0.5881539525236229,12724,9032,0.7098396730587866
04107,15993,28829,5843,10150,18824,61,0.6346526605389858,19918,13972,0.701476051812431
04108,9134,11777,1673,7461,9759,59,0.8168381869936501,12720,10697,0.8409591194968553
04109,10402,21706,6007,4395,6844,61,0.42251490098058064,13958,6447,0.4618856569709127
04110,18371,34567,10329,8042,15741,82,0.4377551575853247,25782,12617,0.48937243037778294
04111,19185,38209,11251,7934,11830,89,0.4135522543653896,27188,12391,0.45575253788436076
04112,16550,29054,11809,4741,7596,77,0.28646525679758306,24553,9586,0.39042072251863313
04121,4652,5898,1004,3648,4520,34,0.7841788478073947,8463,7034,0.8311473472763795
04165,13404,16594,2218,11186,14160,76,0.8345270068636228,17260,12942,0.7498261877172654
04204,19611,42194,15942,3669,7086,100,0.1870888786905308,29517,8022,0.2717755869498933
04205,18244,34892,13528,4716,8384,101,0.2584959438719579,27084,9056,0.3343671540392852
04207,18885,41921,11606,7279,15174,110,0.3854381784485041,25380,11030,0.43459416863672184
04208,7059,15536,4270,2789,3549,55,0.39509845587193654,11313,6676,0.5901175638645806
04209,22878,60325,15144,7734,17487,134,0.33805402570154736,34603,14708,0.4250498511689738
04210,12053,23589,5509,6544,13054,84,0.5429353687878536,18331,10965,0.5981670394413835
04211,11224,25025,7184,4040,9168,93,0.35994297933000713,15532,6952,0.4475920679886686
04212,13712,32216,8140,5572,11129,89,0.4063593932322054,20051,9125,0.455089521719615
04221,24968,54123,21175,3793,8274,111,0.15191445049663568,32235,6190,0.1920272995191562
04263,31581,66814,21990,9591,17179,144,0.30369525980811246,39342,12446,0.3163540236896955
04301,15567,38290,10352,5215,11839,105,0.3350035331149226,21165,8210,0.3879045594141271
04302,7770,10463,3477,4293,5974,57,0.5525096525096526,11915,7279,0.6109106168694922
